order_id,customer_id,order_date,status,payment_method,total_amount,item_count,total_quantity,avg_discount,product_categories,products_list,year
O0002847,C02813,2020-10-27 11:00:00,completed,bank_transfer,213.31,2,2,0.07,"Electronics,electronics",P00005(x1)|P00034(x1),2020
O0002849,C02216,2020-10-28 13:00:00,cancelled,credit_card,0.0,0,0,0.0,,,2020
O0002850,C00742,2020-10-29 19:00:00,completed,credit_card,247.0,3,5,0.15,"Electronics,electronics",P00072(x1)|P00124(x1)|P00069(x3),2020
O0002850,C00742,2020-10-29 19:00:00,completed,credit_card,247.0,3,5,0.15,"Electronics,electronics",P00072(x1)|P00124(x1)|P00069(x3),2020
O0002850,C00742,2020-10-29 19:00:00,completed,credit_card,247.0,3,5,0.15,"Electronics,electronics",P00072(x1)|P00124(x1)|P00069(x3),2020
O0002853,C03798,2020-10-30 17:00:00,completed,credit_card,193.24,3,4,0.09,"Electronics,electronics",P00001(x2)|P00141(x1)|P00015(x1),2020
O0002853,C03798,2020-10-30 17:00:00,completed,credit_card,193.24,3,4,0.09,"Electronics,electronics",P00001(x2)|P00141(x1)|P00015(x1),2020
O0002853,C03798,2020-10-30 17:00:00,completed,credit_card,193.24,3,4,0.09,"Electronics,electronics",P00001(x2)|P00141(x1)|P00015(x1),2020
O0002856,C02214,2020-10-31 19:00:00,completed,credit_card,325.26,3,4,0.17,"Electronics,electronics,sports",P00149(x2)|P00167(x1)|P00152(x1),2020
O0002856,C02214,2020-10-31 19:00:00,completed,credit_card,325.26,3,4,0.17,"Electronics,electronics,sports",P00149(x2)|P00167(x1)|P00152(x1),2020
O0002856,C02214,2020-10-31 19:00:00,completed,credit_card,325.26,3,4,0.17,"Electronics,electronics,sports",P00149(x2)|P00167(x1)|P00152(x1),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002859,C03058,2020-11-01 18:00:00,completed,credit_card,1146.33,8,10,0.12,"Electronics,electronics,home",P00025(x1)|P00154(x1)|P00152(x1)|P00002(x1)|P00143(x1)|P00110(x2)|P00129(x1)|P00155(x2),2020
O0002867,C00484,2020-11-02 19:00:00,completed,credit_card,184.0,2,3,0.1,sports,P00149(x2)|P00137(x1),2020
O0002867,C00484,2020-11-02 19:00:00,completed,credit_card,184.0,2,3,0.1,sports,P00149(x2)|P00137(x1),2020
O0002869,C03523,2020-11-03 17:00:00,completed,credit_card,505.37,3,3,0.06,"Electronics,electronics",P00128(x1)|P00062(x1)|P00058(x1),2020
O0002869,C03523,2020-11-03 17:00:00,completed,credit_card,505.37,3,3,0.06,"Electronics,electronics",P00128(x1)|P00062(x1)|P00058(x1),2020
O0002869,C03523,2020-11-03 17:00:00,completed,credit_card,505.37,3,3,0.06,"Electronics,electronics",P00128(x1)|P00062(x1)|P00058(x1),2020
O0002872,C00379,2020-11-04 16:00:00,completed,credit_card,44.93,1,1,0.19,electronics,P00084(x1),2020
O0002873,C00216,2020-11-05 13:00:00,completed,bank_transfer,524.07,4,4,0.17,"electronics,home,sports",P00143(x1)|P00149(x1)|P00135(x1)|P00165(x1),2020
O0002873,C00216,2020-11-05 13:00:00,completed,bank_transfer,524.07,4,4,0.17,"electronics,home,sports",P00143(x1)|P00149(x1)|P00135(x1)|P00165(x1),2020
O0002873,C00216,2020-11-05 13:00:00,completed,bank_transfer,524.07,4,4,0.17,"electronics,home,sports",P00143(x1)|P00149(x1)|P00135(x1)|P00165(x1),2020
O0002873,C00216,2020-11-05 13:00:00,completed,bank_transfer,524.07,4,4,0.17,"electronics,home,sports",P00143(x1)|P00149(x1)|P00135(x1)|P00165(x1),2020
O0002877,C00978,2020-11-06 11:00:00,completed,bank_transfer,654.56,2,5,0.19,Electronics,P00168(x4)|P00054(x1),2020
O0002877,C00978,2020-11-06 11:00:00,completed,bank_transfer,654.56,2,5,0.19,Electronics,P00168(x4)|P00054(x1),2020
O0002879,C01324,2020-11-07 20:00:00,completed,credit_card,184.16,1,3,0.02,electronics,P00092(x3),2020
O0002880,C01154,2020-11-08 11:00:00,completed,paypal,43.54,1,1,0.09,Electronics,P00034(x1),2020
O0002881,C02217,2020-11-09 14:00:00,completed,paypal,690.73,3,6,0.11,"Electronics,electronics",P00187(x1)|P00015(x2)|P00027(x3),2020
O0002881,C02217,2020-11-09 14:00:00,completed,paypal,690.73,3,6,0.11,"Electronics,electronics",P00187(x1)|P00015(x2)|P00027(x3),2020
O0002881,C02217,2020-11-09 14:00:00,completed,paypal,690.73,3,6,0.11,"Electronics,electronics",P00187(x1)|P00015(x2)|P00027(x3),2020
O0002884,C03860,2020-11-10 18:00:00,completed,paypal,71.54,1,1,0.22,sports,P00137(x1),2020
O0002885,C02510,2020-11-11 10:00:00,completed,paypal,50.67,1,1,0.24,home,P00002(x1),2020
O0002886,C02712,2020-11-12 18:00:00,completed,credit_card,106.61,1,1,0.01,electronics,P00162(x1),2020
O0002887,C00736,2020-11-13 14:00:00,completed,credit_card,164.94,1,4,0.17,electronics,P00015(x4),2020
O0002888,C00214,2020-11-14 10:00:00,completed,credit_card,336.56,4,6,0.16,electronics,P00086(x1)|P00145(x1)|P00053(x3)|P00180(x1),2020
O0002888,C00214,2020-11-14 10:00:00,completed,credit_card,336.56,4,6,0.16,electronics,P00086(x1)|P00145(x1)|P00053(x3)|P00180(x1),2020
O0002888,C00214,2020-11-14 10:00:00,completed,credit_card,336.56,4,6,0.16,electronics,P00086(x1)|P00145(x1)|P00053(x3)|P00180(x1),2020
O0002888,C00214,2020-11-14 10:00:00,completed,credit_card,336.56,4,6,0.16,electronics,P00086(x1)|P00145(x1)|P00053(x3)|P00180(x1),2020
O0002892,C02633,2020-11-15 19:00:00,completed,credit_card,940.69,3,8,0.1,"Electronics,electronics",P00105(x3)|P00148(x4)|P00039(x1),2020
O0002892,C02633,2020-11-15 19:00:00,completed,credit_card,940.69,3,8,0.1,"Electronics,electronics",P00105(x3)|P00148(x4)|P00039(x1),2020
O0002892,C02633,2020-11-15 19:00:00,completed,credit_card,940.69,3,8,0.1,"Electronics,electronics",P00105(x3)|P00148(x4)|P00039(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002895,C00437,2020-11-16 18:00:00,completed,credit_card,1420.16,8,15,0.11,"Electronics,electronics",P00145(x3)|P00034(x3)|P00154(x3)|P00121(x1)|P00109(x1)|P00039(x2)|P00005(x1)|P00093(x1),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002903,C00390,2020-11-17 14:00:00,completed,credit_card,1812.34,8,14,0.09,"Electronics,electronics,home,sports",P00080(x1)|P00032(x4)|P00003(x2)|P00077(x1)|P00100(x2)|P00018(x1)|P00122(x1)|P00149(x2),2020
O0002911,C02227,2020-11-18 13:00:00,completed,credit_card,211.34,2,2,0.15,"Electronics,electronics",P00128(x1)|P00025(x1),2020
O0002911,C02227,2020-11-18 13:00:00,completed,credit_card,211.34,2,2,0.15,"Electronics,electronics",P00128(x1)|P00025(x1),2020
O0002913,C00425,2020-11-19 20:00:00,completed,credit_card,151.43,1,1,0.23,home,P00140(x1),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002914,C00360,2020-11-20 11:00:00,completed,credit_card,1268.34,8,11,0.15,"Electronics,electronics,home",P00100(x1)|P00058(x1)|P00122(x1)|P00187(x1)|P00131(x1)|P00080(x1)|P00084(x3)|P00077(x2),2020
O0002922,C03531,2020-11-21 10:00:00,completed,credit_card,94.66,2,2,0.12,"Electronics,electronics",P00169(x1)|P00104(x1),2020
O0002922,C03531,2020-11-21 10:00:00,completed,credit_card,94.66,2,2,0.12,"Electronics,electronics",P00169(x1)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002924,C03914,2020-11-22 17:00:00,completed,credit_card,1108.4,7,12,0.12,"Electronics,electronics,sports",P00106(x1)|P00165(x2)|P00149(x3)|P00163(x1)|P00124(x2)|P00142(x2)|P00104(x1),2020
O0002931,C00267,2020-11-23 20:00:00,completed,credit_card,474.46,3,4,0.07,"Electronics,electronics,sports",P00148(x1)|P00129(x1)|P00137(x2),2020
O0002931,C00267,2020-11-23 20:00:00,completed,credit_card,474.46,3,4,0.07,"Electronics,electronics,sports",P00148(x1)|P00129(x1)|P00137(x2),2020
O0002931,C00267,2020-11-23 20:00:00,completed,credit_card,474.46,3,4,0.07,"Electronics,electronics,sports",P00148(x1)|P00129(x1)|P00137(x2),2020
O0002934,C01249,2020-11-24 11:00:00,completed,credit_card,73.18,1,1,0.14,electronics,P00039(x1),2020
O0002935,C02906,2020-11-25 18:00:00,completed,credit_card,55.12,1,1,0.12,electronics,P00092(x1),2020
O0002936,C01414,2020-11-26 16:00:00,completed,paypal,45.41,1,1,0.08,electronics,P00145(x1),2020
O0002937,C03224,2020-11-27 17:00:00,completed,paypal,905.97,1,5,0.13,electronics,P00135(x5),2020
O0002938,C01477,2020-11-28 14:00:00,completed,credit_card,51.36,1,1,0.18,electronics,P00092(x1),2020
O0002939,C03608,2020-11-29 20:00:00,completed,credit_card,165.42,2,2,0.03,"Electronics,electronics",P00154(x1)|P00084(x1),2020
O0002939,C03608,2020-11-29 20:00:00,completed,credit_card,165.42,2,2,0.03,"Electronics,electronics",P00154(x1)|P00084(x1),2020
O0002941,C00282,2020-11-30 11:00:00,completed,credit_card,178.89,2,2,0.1,"Electronics,electronics",P00088(x1)|P00108(x1),2020
O0002941,C00282,2020-11-30 11:00:00,completed,credit_card,178.89,2,2,0.1,"Electronics,electronics",P00088(x1)|P00108(x1),2020
O0002943,C00524,2020-12-01 12:00:00,completed,bank_transfer,354.86,1,4,0.01,electronics,P00180(x4),2020
O0002944,C03791,2020-12-02 09:00:00,completed,credit_card,166.92,2,3,0.23,"Electronics,electronics",P00048(x1)|P00141(x2),2020
O0002944,C03791,2020-12-02 09:00:00,completed,credit_card,166.92,2,3,0.23,"Electronics,electronics",P00048(x1)|P00141(x2),2020
O0002946,C04138,2020-12-03 18:00:00,completed,paypal,264.11,1,2,0.15,home,P00143(x2),2020
O0002947,C02742,2020-12-04 20:00:00,completed,credit_card,262.7,2,4,0.21,electronics,P00106(x3)|P00005(x1),2020
O0002947,C02742,2020-12-04 20:00:00,completed,credit_card,262.7,2,4,0.21,electronics,P00106(x3)|P00005(x1),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002949,C01473,2020-12-05 11:00:00,completed,bank_transfer,1329.07,7,11,0.12,"Electronics,electronics",P00187(x2)|P00048(x1)|P00169(x1)|P00060(x1)|P00075(x2)|P00056(x1)|P00104(x3),2020
O0002956,C00070,2020-12-06 16:00:00,completed,credit_card,419.62,2,3,0.21,Electronics,P00177(x1)|P00027(x2),2020
O0002956,C00070,2020-12-06 16:00:00,completed,credit_card,419.62,2,3,0.21,Electronics,P00177(x1)|P00027(x2),2020
O0002958,C00532,2020-12-07 19:00:00,completed,credit_card,205.52,2,3,0.07,"Electronics,electronics",P00110(x2)|P00040(x1),2020
O0002958,C00532,2020-12-07 19:00:00,completed,credit_card,205.52,2,3,0.07,"Electronics,electronics",P00110(x2)|P00040(x1),2020
O0002960,C04103,2020-12-08 17:00:00,completed,paypal,283.34,3,3,0.11,"Electronics,electronics",P00015(x1)|P00181(x1)|P00044(x1),2020
O0002960,C04103,2020-12-08 17:00:00,completed,paypal,283.34,3,3,0.11,"Electronics,electronics",P00015(x1)|P00181(x1)|P00044(x1),2020
O0002960,C04103,2020-12-08 17:00:00,completed,paypal,283.34,3,3,0.11,"Electronics,electronics",P00015(x1)|P00181(x1)|P00044(x1),2020
O0002963,C00844,2020-12-09 17:00:00,completed,credit_card,1173.36,3,7,0.09,Electronics,P00121(x4)|P00077(x2)|P00077(x1),2020
O0002963,C00844,2020-12-09 17:00:00,completed,credit_card,1173.36,3,7,0.09,Electronics,P00121(x4)|P00077(x2)|P00077(x1),2020
O0002963,C00844,2020-12-09 17:00:00,completed,credit_card,1173.36,3,7,0.09,Electronics,P00121(x4)|P00077(x2)|P00077(x1),2020
O0002966,C02502,2020-12-10 20:00:00,completed,paypal,888.45,5,9,0.14,"Electronics,electronics,home",P00034(x2)|P00111(x1)|P00154(x3)|P00152(x1)|P00155(x2),2020
O0002966,C02502,2020-12-10 20:00:00,completed,paypal,888.45,5,9,0.14,"Electronics,electronics,home",P00034(x2)|P00111(x1)|P00154(x3)|P00152(x1)|P00155(x2),2020
O0002966,C02502,2020-12-10 20:00:00,completed,paypal,888.45,5,9,0.14,"Electronics,electronics,home",P00034(x2)|P00111(x1)|P00154(x3)|P00152(x1)|P00155(x2),2020
O0002966,C02502,2020-12-10 20:00:00,completed,paypal,888.45,5,9,0.14,"Electronics,electronics,home",P00034(x2)|P00111(x1)|P00154(x3)|P00152(x1)|P00155(x2),2020
O0002966,C02502,2020-12-10 20:00:00,completed,paypal,888.45,5,9,0.14,"Electronics,electronics,home",P00034(x2)|P00111(x1)|P00154(x3)|P00152(x1)|P00155(x2),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002971,C00306,2020-12-11 12:00:00,completed,credit_card,1052.34,8,11,0.1,"Electronics,electronics,home",P00086(x1)|P00092(x3)|P00019(x2)|P00042(x1)|P00140(x1)|P00169(x1)|P00183(x1)|P00109(x1),2020
O0002979,C00318,2020-12-12 19:00:00,completed,credit_card,51.78,1,1,0.1,sports,P00149(x1),2020
O0002980,C02478,2020-12-13 18:00:00,completed,credit_card,450.69,2,3,0.03,electronics,P00156(x2)|P00142(x1),2020
O0002980,C02478,2020-12-13 18:00:00,completed,credit_card,450.69,2,3,0.03,electronics,P00156(x2)|P00142(x1),2020
O0002982,C00485,2020-12-14 09:00:00,completed,credit_card,661.95,3,5,0.09,"Electronics,electronics",P00075(x2)|P00088(x1)|P00077(x2),2020
O0002982,C00485,2020-12-14 09:00:00,completed,credit_card,661.95,3,5,0.09,"Electronics,electronics",P00075(x2)|P00088(x1)|P00077(x2),2020
O0002982,C00485,2020-12-14 09:00:00,completed,credit_card,661.95,3,5,0.09,"Electronics,electronics",P00075(x2)|P00088(x1)|P00077(x2),2020
O0002985,C02598,2020-12-15 20:00:00,completed,credit_card,847.87,4,8,0.09,"Electronics,electronics,home",P00138(x3)|P00128(x3)|P00015(x1)|P00019(x1),2020
O0002985,C02598,2020-12-15 20:00:00,completed,credit_card,847.87,4,8,0.09,"Electronics,electronics,home",P00138(x3)|P00128(x3)|P00015(x1)|P00019(x1),2020
O0002985,C02598,2020-12-15 20:00:00,completed,credit_card,847.87,4,8,0.09,"Electronics,electronics,home",P00138(x3)|P00128(x3)|P00015(x1)|P00019(x1),2020
O0002985,C02598,2020-12-15 20:00:00,completed,credit_card,847.87,4,8,0.09,"Electronics,electronics,home",P00138(x3)|P00128(x3)|P00015(x1)|P00019(x1),2020
O0002989,C01512,2020-12-16 20:00:00,completed,credit_card,232.5,2,2,0.17,"Electronics,electronics",P00107(x1)|P00048(x1),2020
O0002989,C01512,2020-12-16 20:00:00,completed,credit_card,232.5,2,2,0.17,"Electronics,electronics",P00107(x1)|P00048(x1),2020
O0002991,C03756,2020-12-17 18:00:00,completed,credit_card,116.71,1,1,0.17,electronics,P00183(x1),2020
O0002992,C00339,2020-12-18 09:00:00,completed,credit_card,470.78,1,3,0.15,electronics,P00189(x3),2020
O0002993,C02896,2020-12-19 16:00:00,completed,credit_card,514.3,2,4,0.17,"Electronics,sports",P00003(x2)|P00152(x2),2020
O0002993,C02896,2020-12-19 16:00:00,completed,credit_card,514.3,2,4,0.17,"Electronics,sports",P00003(x2)|P00152(x2),2020
O0002995,C01673,2020-12-20 09:00:00,completed,credit_card,182.77,1,1,0.01,electronics,P00189(x1),2020
O0002996,C03037,2020-12-21 10:00:00,completed,credit_card,813.88,3,6,0.14,"Electronics,electronics",P00093(x1)|P00096(x4)|P00141(x1),2020
O0002996,C03037,2020-12-21 10:00:00,completed,credit_card,813.88,3,6,0.14,"Electronics,electronics",P00093(x1)|P00096(x4)|P00141(x1),2020
O0002996,C03037,2020-12-21 10:00:00,completed,credit_card,813.88,3,6,0.14,"Electronics,electronics",P00093(x1)|P00096(x4)|P00141(x1),2020
O0002999,C04238,2020-12-22 09:00:00,completed,paypal,179.11,1,1,0.2,Electronics,P00062(x1),2020
O0003000,C00207,2020-12-23 18:00:00,completed,credit_card,591.89,4,5,0.1,"Electronics,electronics,home",P00050(x2)|P00190(x1)|P00092(x1)|P00140(x1),2020
O0003000,C00207,2020-12-23 18:00:00,completed,credit_card,591.89,4,5,0.1,"Electronics,electronics,home",P00050(x2)|P00190(x1)|P00092(x1)|P00140(x1),2020
O0003000,C00207,2020-12-23 18:00:00,completed,credit_card,591.89,4,5,0.1,"Electronics,electronics,home",P00050(x2)|P00190(x1)|P00092(x1)|P00140(x1),2020
O0003000,C00207,2020-12-23 18:00:00,completed,credit_card,591.89,4,5,0.1,"Electronics,electronics,home",P00050(x2)|P00190(x1)|P00092(x1)|P00140(x1),2020
O0003004,C03128,2020-12-24 09:00:00,completed,paypal,116.97,1,1,0.06,electronics,P00018(x1),2020
