order_id,product_id,quantity,unit_price,discount,item_total
O0004733,P00051,1,23.69,0.08,21.794800000000002
O0004733,P00162,1,21.43,0.04,20.572799999999997
O0004734,P00016,2,41.58,0.14,71.5176
O0004735,P00166,4,18.08,0.07,67.25759999999998
O0004735,P00166,1,18.08,0.07,16.814399999999996
O0004735,P00166,2,18.08,0.03,35.075199999999995
O0004735,P00166,4,18.08,0.08,66.53439999999999
O0004736,P00052,5,31.26,0.07,145.359
O0004737,P00143,3,22.74,0.22,53.211600000000004
O0004737,P00166,2,18.08,0.22,28.2048
O0004738,P00191,1,25.84,0.17,21.4472
O0004739,P00097,1,31.36,0.29,22.2656
O0004740,P00069,1,34.03,0.09,30.9673
O0004740,P00177,4,36.5,0.05,138.7
O0004741,P00101,1,29.41,0.27,21.4693
O0004741,P00007,1,33.14,0.28,23.8608
O0004742,P00195,1,19.28,0.24,14.652800000000001
O0004742,P00045,1,35.11,0.19,28.4391
O0004742,P00055,1,32.04,0.01,31.7196
O0004742,P00021,1,24.11,0.24,18.3236
O0004742,P00067,1,36.44,0.21,28.7876
O0004742,P00107,2,41.29,0.03,80.1026
O0004742,P00078,1,19.71,0.28,14.1912
O0004743,P00144,1,19.24,0.14,16.5464
O0004743,P00032,2,35.55,0.17,59.01299999999999
O0004743,P00136,2,29.9,0.17,49.63399999999999
O0004743,P00138,2,26.3,0.12,46.288000000000004
O0004743,P00016,2,41.58,0.16,69.8544
O0004744,P00176,1,24.48,0.16,20.5632
O0004744,P00099,1,30.44,0.26,22.5256
O0004745,P00082,2,31.14,0.19,50.4468
O0004745,P00011,2,29.42,0.26,43.5416
O0004745,P00166,1,18.08,0.29,12.836799999999998
O0004745,P00102,3,40.58,0.05,115.65299999999999
O0004745,P00051,1,23.69,0.3,16.583
O0004745,P00038,2,37.76,0.21,59.6608
O0004746,P00129,1,18.4,0.26,13.616
O0004746,P00004,3,19.84,0.04,57.139199999999995
O0004746,P00137,2,21.74,0.18,35.6536
O0004747,P00162,3,21.43,0.25,48.217499999999994
O0004747,P00124,3,29.27,0.23,67.61370000000001
O0004747,P00162,1,21.43,0.18,17.5726
O0004747,P00140,1,33.26,0.15,28.270999999999997
O0004747,P00160,2,36.17,0.21,57.1486
O0004748,P00096,2,21.71,0.04,41.6832
O0004748,P00195,3,19.28,0.15,49.164
O0004748,P00137,1,21.74,0.16,18.261599999999998
O0004749,P00099,1,30.44,0.11,27.091600000000003
O0004749,P00085,1,36.47,0.24,27.7172
O0004750,P00042,1,27.21,0.09,24.761100000000003
O0004751,P00033,3,35.56,0.25,80.01
O0004751,P00141,2,41.94,0.07,78.0084
O0004751,P00012,2,35.09,0.13,61.0566
O0004751,P00012,4,35.09,0.15,119.30600000000001
O0004751,P00165,1,30.74,0.19,24.8994
O0004751,P00182,2,23.7,0.16,39.815999999999995
O0004751,P00048,2,31.98,0.13,55.6452
O0004751,P00136,3,29.9,0.18,73.554
O0004751,P00050,1,20.14,0.12,17.723200000000002
O0004751,P00163,1,32.15,0.02,31.506999999999998
O0004752,P00166,1,18.08,0.21,14.283199999999999
O0004752,P00166,1,18.08,0.26,13.379199999999999
O0004752,P00166,1,18.08,0.29,12.836799999999998
O0004752,P00166,1,18.08,0.05,17.176
O0004753,P00147,2,37.41,0.28,53.8704
O0004753,P00121,1,33.88,0.06,31.8472
O0004753,P00141,2,41.94,0.19,67.9428
O0004753,P00189,2,18.44,0.3,25.816
O0004753,P00153,1,22.09,0.23,17.0093
O0004753,P00198,3,18.79,0.27,41.150099999999995
O0004754,P00120,1,22.97,0.24,17.4572
O0004754,P00162,1,21.43,0.2,17.144000000000002
O0004755,P00014,1,36.04,0.13,31.354799999999997
O0004756,P00092,1,20.1,0.24,15.276000000000002
O0004756,P00002,4,38.85,0.12,136.752
O0004756,P00136,1,29.9,0.03,29.002999999999997
O0004756,P00086,1,39.0,0.08,35.88
O0004756,P00042,2,27.21,0.18,44.6244
O0004756,P00160,1,36.17,0.12,31.829600000000003
O0004756,P00159,1,19.6,0.26,14.504000000000001
O0004756,P00108,2,28.33,0.13,49.2942
O0004756,P00083,1,36.37,0.15,30.914499999999997
O0004756,P00082,1,31.14,0.07,28.960199999999997
O0004757,P00198,2,18.79,0.26,27.809199999999997
O0004757,P00154,1,19.25,0.28,13.86
O0004758,P00188,3,40.08,0.14,103.40639999999999
O0004759,P00067,5,36.44,0.2,145.76
O0004760,P00109,1,31.42,0.09,28.592200000000002
O0004761,P00145,1,20.47,0.17,16.990099999999998
O0004761,P00162,2,21.43,0.22,33.4308
O0004761,P00051,2,23.69,0.11,42.168200000000006
O0004762,P00116,1,40.95,0.1,36.855000000000004
O0004763,P00167,3,41.68,0.11,111.28559999999999
O0004764,P00125,2,30.27,0.29,42.983399999999996
O0004764,P00153,1,22.09,0.13,19.2183
O0004765,P00150,1,36.05,0.24,27.398
O0004765,P00028,1,36.38,0.21,28.740200000000005
O0004765,P00033,1,35.56,0.21,28.0924
O0004765,P00179,3,23.12,0.19,56.1816
O0004765,P00013,1,24.15,0.19,19.5615
O0004765,P00037,1,20.39,0.23,15.7003
O0004765,P00012,2,35.09,0.29,49.8278
O0004765,P00061,1,25.42,0.2,20.336000000000002
O0004765,P00004,1,19.84,0.2,15.872
O0004766,P00144,2,19.24,0.05,36.556
O0004766,P00019,2,24.12,0.06,45.3456
O0004766,P00153,2,22.09,0.23,34.0186
O0004767,P00021,2,24.11,0.19,39.0582
O0004767,P00007,2,33.14,0.04,63.6288
O0004768,P00117,1,23.7,0.13,20.619
O0004768,P00044,3,29.59,0.01,87.8823
O0004768,P00140,1,33.26,0.06,31.264399999999995
O0004768,P00022,1,37.05,0.15,31.492499999999996
O0004768,P00150,1,36.05,0.26,26.676999999999996
O0004768,P00142,1,19.45,0.08,17.894
O0004768,P00132,1,37.57,0.1,33.813
O0004768,P00165,3,30.74,0.25,69.16499999999999
O0004768,P00141,2,41.94,0.27,61.2324
O0004768,P00062,2,41.71,0.28,60.0624
O0004769,P00173,1,34.29,0.04,32.9184
O0004770,P00189,2,18.44,0.07,34.2984
O0004770,P00166,1,18.08,0.27,13.198399999999998
O0004771,P00001,2,27.51,0.02,53.9196
O0004771,P00146,1,26.55,0.23,20.4435
O0004772,P00062,1,41.71,0.08,38.373200000000004
O0004773,P00166,1,18.08,0.06,16.995199999999997
O0004773,P00166,1,18.08,0.22,14.1024
O0004773,P00166,1,18.08,0.05,17.176
O0004773,P00166,4,18.08,0.12,63.6416
O0004774,P00092,1,20.1,0.05,19.095
O0004774,P00021,1,24.11,0.17,20.0113
O0004774,P00128,4,23.84,0.29,67.70559999999999
O0004775,P00062,1,41.71,0.11,37.121900000000004
O0004776,P00027,2,33.94,0.16,57.01919999999999
O0004777,P00065,2,29.33,0.09,53.3806
O0004777,P00025,1,22.22,0.06,20.886799999999997
O0004778,P00148,2,18.8,0.25,28.200000000000003
O0004778,P00036,3,23.52,0.17,58.5648
O0004779,P00160,2,36.17,0.26,53.531600000000005
O0004779,P00096,1,21.71,0.3,15.197
O0004780,P00154,1,19.25,0.27,14.0525
O0004780,P00079,1,24.1,0.1,21.69
O0004780,P00157,2,23.74,0.08,43.681599999999996
O0004781,P00168,4,29.23,0.22,91.19760000000001
O0004781,P00001,2,27.51,0.01,54.4698
O0004782,P00031,1,31.06,0.04,29.8176
O0004782,P00139,4,27.0,0.27,78.84
O0004782,P00034,3,25.72,0.07,71.7588
O0004782,P00070,2,35.4,0.29,50.267999999999994
O0004782,P00022,1,37.05,0.06,34.827
O0004783,P00038,4,37.76,0.12,132.9152
O0004784,P00097,1,31.36,0.29,22.2656
O0004784,P00187,2,42.02,0.17,69.7532
O0004784,P00119,1,36.65,0.27,26.754499999999997
O0004784,P00069,1,34.03,0.21,26.8837
O0004784,P00032,1,35.55,0.29,25.240499999999997
O0004785,P00025,1,22.22,0.27,16.220599999999997
O0004785,P00117,4,23.7,0.24,72.048
O0004786,P00093,1,25.37,0.19,20.5497
O0004787,P00105,2,40.35,0.01,79.893
O0004788,P00087,1,35.81,0.24,27.215600000000002
O0004789,P00160,1,36.17,0.22,28.212600000000002
O0004790,P00146,1,26.55,0.05,25.2225
O0004791,P00186,3,21.27,0.28,45.9432
O0004791,P00057,2,18.72,0.07,34.819199999999995
O0004791,P00120,4,22.97,0.21,72.5852
O0004792,P00142,2,19.45,0.29,27.618999999999996
O0004792,P00045,3,35.11,0.15,89.53049999999999
O0004793,P00061,1,25.42,0.09,23.1322
O0004793,P00119,1,36.65,0.16,30.785999999999998
O0004793,P00137,2,21.74,0.23,33.4796
O0004793,P00078,2,19.71,0.24,29.959200000000003
O0004793,P00075,1,32.14,0.17,26.676199999999998
O0004794,P00106,2,20.98,0.01,41.5404
O0004794,P00090,2,21.75,0.22,33.93
O0004794,P00115,1,23.61,0.11,21.0129
O0004795,P00028,1,36.38,0.19,29.467800000000004
O0004795,P00184,1,36.06,0.17,29.9298
O0004796,P00056,5,19.94,0.22,77.766
O0004796,P00162,1,21.43,0.01,21.2157
O0004796,P00162,1,21.43,0.14,18.4298
O0004797,P00050,2,20.14,0.21,31.8212
O0004797,P00198,3,18.79,0.16,47.3508
O0004797,P00054,1,21.56,0.15,18.325999999999997
O0004798,P00166,1,18.08,0.16,15.187199999999997
O0004798,P00166,3,18.08,0.29,38.5104
O0004798,P00166,5,18.08,0.26,66.89599999999999
O0004798,P00166,2,18.08,0.09,32.9056
O0004799,P00166,1,18.08,0.09,16.4528
O0004799,P00074,1,30.48,0.21,24.0792
O0004800,P00021,1,24.11,0.16,20.252399999999998
O0004800,P00128,4,23.84,0.08,87.7312
O0004800,P00162,1,21.43,0.02,21.0014
O0004801,P00189,2,18.44,0.3,25.816
O0004801,P00058,2,32.04,0.23,49.3416
O0004802,P00199,1,25.46,0.22,19.858800000000002
O0004802,P00182,2,23.7,0.09,43.134
O0004802,P00015,2,31.18,0.1,56.124
O0004802,P00153,3,22.09,0.29,47.0517
O0004802,P00110,3,29.86,0.16,75.24719999999999
O0004802,P00054,1,21.56,0.26,15.9544
O0004802,P00135,1,38.07,0.0,38.07
O0004802,P00013,2,24.15,0.02,47.333999999999996
O0004802,P00089,2,19.74,0.3,27.635999999999996
O0004803,P00184,2,36.06,0.22,56.253600000000006
O0004804,P00153,1,22.09,0.24,16.7884
O0004804,P00160,1,36.17,0.13,31.4679
O0004805,P00126,4,26.12,0.08,96.1216
O0004805,P00118,2,25.74,0.2,41.184
O0004806,P00035,1,27.32,0.04,26.2272
O0004806,P00087,1,35.81,0.06,33.6614
O0004806,P00096,3,21.71,0.22,50.8014
O0004806,P00132,1,37.57,0.04,36.0672
O0004806,P00192,3,39.14,0.04,112.72319999999999
O0004806,P00004,1,19.84,0.26,14.6816
O0004806,P00104,1,25.44,0.18,20.8608
O0004806,P00143,2,22.74,0.26,33.6552
O0004806,P00132,1,37.57,0.22,29.3046
O0004806,P00062,1,41.71,0.02,40.8758
O0004807,P00154,1,19.25,0.16,16.169999999999998
O0004807,P00126,3,26.12,0.02,76.7928
O0004807,P00155,1,34.92,0.14,30.031200000000002
O0004807,P00061,3,25.42,0.03,73.9722
O0004807,P00136,2,29.9,0.2,47.84
O0004807,P00044,2,29.59,0.06,55.6292
O0004808,P00155,1,34.92,0.26,25.8408
O0004808,P00199,1,25.46,0.23,19.604200000000002
O0004808,P00070,1,35.4,0.29,25.133999999999997
O0004808,P00164,1,28.82,0.04,27.667199999999998
O0004808,P00109,2,31.42,0.14,54.0424
O0004808,P00134,1,39.06,0.08,35.9352
O0004809,P00079,1,24.1,0.02,23.618000000000002
O0004809,P00162,2,21.43,0.11,38.1454
O0004809,P00051,2,23.69,0.04,45.4848
O0004810,P00189,3,18.44,0.21,43.70280000000001
O0004810,P00180,1,28.32,0.17,23.505599999999998
O0004811,P00016,2,41.58,0.17,69.02279999999999
O0004812,P00182,1,23.7,0.24,18.012
O0004812,P00013,2,24.15,0.04,46.367999999999995
O0004812,P00050,2,20.14,0.24,30.6128
O0004813,P00178,7,27.79,0.19,157.5693
O0004814,P00094,2,29.79,0.08,54.8136
O0004814,P00027,1,33.94,0.2,27.152
O0004815,P00161,1,24.82,0.12,21.8416
O0004815,P00128,2,23.84,0.06,44.819199999999995
O0004816,P00198,1,18.79,0.16,15.783599999999998
O0004816,P00144,1,19.24,0.15,16.354
O0004816,P00066,1,23.19,0.16,19.4796
O0004817,P00065,2,29.33,0.21,46.3414
O0004817,P00104,1,25.44,0.29,18.0624
O0004817,P00012,2,35.09,0.24,53.336800000000004
O0004817,P00103,2,38.92,0.09,70.8344
O0004817,P00033,1,35.56,0.18,29.159200000000006
O0004817,P00061,1,25.42,0.0,25.42
O0004818,P00041,1,29.61,0.18,24.2802
O0004818,P00140,2,33.26,0.24,50.5552
O0004818,P00027,4,33.94,0.07,126.25679999999998
O0004818,P00075,1,32.14,0.25,24.105
O0004818,P00194,1,40.53,0.3,28.371
O0004818,P00005,3,34.49,0.06,97.2618
O0004819,P00039,1,40.53,0.03,39.3141
O0004820,P00183,1,33.5,0.07,31.154999999999998
O0004821,P00091,2,29.55,0.26,43.734
O0004821,P00159,2,19.6,0.26,29.008000000000003
O0004822,P00013,3,24.15,0.25,54.33749999999999
O0004822,P00053,2,33.03,0.01,65.3994
O0004823,P00078,1,19.71,0.21,15.570900000000002
O0004823,P00159,1,19.6,0.03,19.012
O0004823,P00066,3,23.19,0.25,52.17750000000001
O0004824,P00163,2,32.15,0.14,55.297999999999995
O0004824,P00132,3,37.57,0.16,94.6764
O0004824,P00022,1,37.05,0.2,29.64
O0004824,P00156,1,33.27,0.22,25.950600000000005
O0004824,P00175,1,29.48,0.27,21.5204
O0004825,P00166,1,18.08,0.23,13.9216
O0004825,P00166,1,18.08,0.14,15.548799999999998
O0004825,P00166,1,18.08,0.24,13.740799999999998
O0004825,P00166,2,18.08,0.07,33.62879999999999
O0004826,P00178,2,27.79,0.02,54.468399999999995
O0004827,P00198,3,18.79,0.01,55.8063
O0004827,P00170,1,35.38,0.18,29.011600000000005
O0004828,P00118,1,25.74,0.3,18.017999999999997
O0004828,P00145,1,20.47,0.02,20.060599999999997
O0004829,P00117,4,23.7,0.22,73.944
O0004829,P00004,1,19.84,0.07,18.4512
O0004829,P00057,1,18.72,0.02,18.345599999999997
O0004830,P00048,2,31.98,0.06,60.1224
O0004831,P00167,2,41.68,0.2,66.688
O0004831,P00002,3,38.85,0.24,88.578
O0004831,P00172,1,20.51,0.21,16.202900000000003
O0004831,P00154,1,19.25,0.15,16.3625
O0004831,P00190,1,32.57,0.23,25.0789
O0004832,P00142,1,19.45,0.03,18.8665
O0004832,P00154,2,19.25,0.28,27.72
O0004832,P00036,1,23.52,0.14,20.2272
O0004833,P00089,2,19.74,0.15,33.558
O0004833,P00158,1,24.19,0.12,21.287200000000002
O0004833,P00090,1,21.75,0.12,19.14
O0004834,P00063,1,36.78,0.21,29.0562
O0004835,P00059,2,35.5,0.24,53.96
O0004835,P00147,2,37.41,0.2,59.855999999999995
O0004835,P00003,1,26.28,0.08,24.1776
O0004835,P00199,2,25.46,0.1,45.828
O0004835,P00169,4,32.12,0.08,118.2016
O0004835,P00028,2,36.38,0.26,53.842400000000005
O0004835,P00030,1,38.65,0.17,32.079499999999996
O0004835,P00140,1,33.26,0.12,29.2688
O0004835,P00044,3,29.59,0.17,73.67909999999999
O0004835,P00113,1,40.33,0.16,33.877199999999995
O0004836,P00124,1,29.27,0.22,22.8306
O0004836,P00153,2,22.09,0.02,43.2964
O0004837,P00068,1,40.12,0.08,36.9104
O0004837,P00002,2,38.85,0.26,57.498000000000005
O0004838,P00172,1,20.51,0.11,18.2539
O0004838,P00145,2,20.47,0.11,36.4366
O0004838,P00123,1,22.11,0.09,20.1201
O0004838,P00137,1,21.74,0.04,20.870399999999997
O0004838,P00123,1,22.11,0.22,17.2458
O0004839,P00194,3,40.53,0.08,111.86280000000001
O0004839,P00018,2,22.7,0.06,42.675999999999995
O0004839,P00086,3,39.0,0.01,115.83
O0004839,P00021,1,24.11,0.03,23.386699999999998
O0004839,P00171,3,25.44,0.23,58.766400000000004
O0004839,P00094,1,29.79,0.15,25.3215
O0004839,P00050,2,20.14,0.14,34.6408
O0004839,P00098,2,41.66,0.23,64.15639999999999
O0004839,P00194,3,40.53,0.28,87.5448
O0004839,P00057,1,18.72,0.26,13.852799999999998
O0004840,P00123,6,22.11,0.09,120.7206
O0004840,P00065,2,29.33,0.27,42.821799999999996
O0004840,P00190,2,32.57,0.25,48.855000000000004
O0004840,P00152,2,32.69,0.11,58.188199999999995
O0004840,P00105,2,40.35,0.1,72.63000000000001
O0004840,P00017,1,27.14,0.09,24.697400000000002
O0004840,P00026,1,31.29,0.07,29.0997
O0004841,P00087,1,35.81,0.28,25.7832
O0004841,P00188,2,40.08,0.17,66.5328
O0004841,P00042,1,27.21,0.02,26.6658
O0004841,P00101,1,29.41,0.14,25.2926
O0004841,P00133,4,41.85,0.3,117.17999999999999
O0004841,P00175,5,29.48,0.12,129.71200000000002
O0004841,P00073,1,28.56,0.24,21.7056
O0004841,P00148,1,18.8,0.22,14.664000000000001
O0004841,P00096,3,21.71,0.06,61.222199999999994
O0004841,P00008,1,40.34,0.17,33.4822
O0004842,P00129,2,18.4,0.09,33.488
O0004842,P00163,2,32.15,0.09,58.513
O0004842,P00031,1,31.06,0.02,30.438799999999997
O0004843,P00020,1,24.87,0.15,21.1395
O0004843,P00082,1,31.14,0.12,27.403200000000002
O0004843,P00162,1,21.43,0.19,17.3583
O0004843,P00177,3,36.5,0.19,88.69500000000001
O0004843,P00170,1,35.38,0.21,27.950200000000002
O0004843,P00148,4,18.8,0.2,60.160000000000004
O0004843,P00143,1,22.74,0.15,19.328999999999997
O0004844,P00129,3,18.4,0.15,46.919999999999995
O0004844,P00021,1,24.11,0.02,23.6278
O0004844,P00157,1,23.74,0.26,17.5676
O0004845,P00009,4,35.42,0.07,131.76239999999999
O0004845,P00034,1,25.72,0.3,18.003999999999998
O0004846,P00166,1,18.08,0.27,13.198399999999998
O0004846,P00195,1,19.28,0.21,15.231200000000001
O0004846,P00057,1,18.72,0.07,17.409599999999998
O0004846,P00162,3,21.43,0.15,54.64649999999999
O0004846,P00037,1,20.39,0.22,15.904200000000001
O0004847,P00079,1,24.1,0.1,21.69
O0004847,P00001,1,27.51,0.03,26.6847
O0004847,P00193,2,37.11,0.25,55.665
O0004848,P00086,4,39.0,0.22,121.68
O0004849,P00087,1,35.81,0.24,27.215600000000002
O0004849,P00072,1,38.08,0.02,37.3184
O0004850,P00125,1,30.27,0.09,27.5457
O0004850,P00185,3,30.49,0.17,75.92009999999999
O0004850,P00067,2,36.44,0.18,59.7616
O0004851,P00001,1,27.51,0.17,22.8333
O0004851,P00025,1,22.22,0.09,20.2202
O0004851,P00191,1,25.84,0.12,22.7392
O0004852,P00179,2,23.12,0.17,38.3792
O0004852,P00038,2,37.76,0.24,57.395199999999996
O0004853,P00189,2,18.44,0.26,27.2912
O0004853,P00154,3,19.25,0.3,40.425
O0004853,P00198,1,18.79,0.06,17.662599999999998
O0004853,P00142,1,19.45,0.23,14.9765
O0004853,P00142,1,19.45,0.06,18.282999999999998
O0004853,P00129,3,18.4,0.05,52.43999999999999
O0004854,P00008,1,40.34,0.13,35.095800000000004
O0004855,P00191,1,25.84,0.24,19.6384
O0004855,P00043,1,23.97,0.19,19.4157
O0004855,P00168,2,29.23,0.13,50.8602
O0004856,P00050,1,20.14,0.07,18.7302
O0004856,P00035,2,27.32,0.14,46.9904
O0004856,P00162,1,21.43,0.21,16.9297
O0004856,P00056,1,19.94,0.04,19.142400000000002
O0004857,P00119,4,36.65,0.03,142.202
O0004857,P00110,1,29.86,0.09,27.1726
O0004857,P00017,2,27.14,0.22,42.3384
O0004858,P00198,1,18.79,0.28,13.528799999999999
O0004858,P00057,1,18.72,0.01,18.532799999999998
O0004858,P00144,4,19.24,0.15,65.416
O0004858,P00154,2,19.25,0.24,29.26
O0004858,P00057,1,18.72,0.23,14.414399999999999
O0004858,P00195,1,19.28,0.19,15.616800000000001
O0004859,P00200,1,39.29,0.11,34.9681
O0004860,P00115,3,23.61,0.14,60.913799999999995
O0004860,P00163,1,32.15,0.19,26.0415
O0004861,P00144,3,19.24,0.01,57.1428
O0004861,P00198,4,18.79,0.21,59.3764
O0004861,P00148,1,18.8,0.24,14.288
O0004861,P00166,3,18.08,0.04,52.07039999999999
O0004861,P00129,1,18.4,0.29,13.063999999999998
O0004861,P00154,1,19.25,0.13,16.7475
O0004862,P00145,1,20.47,0.24,15.5572
O0004862,P00191,1,25.84,0.23,19.8968
O0004862,P00131,1,25.76,0.24,19.5776
O0004862,P00093,2,25.37,0.17,42.1142
O0004863,P00113,3,40.33,0.04,116.15039999999999
O0004864,P00095,2,39.36,0.04,75.57119999999999
O0004865,P00034,3,25.72,0.01,76.38839999999999
O0004865,P00093,1,25.37,0.2,20.296000000000003
O0004866,P00179,1,23.12,0.05,21.964
O0004866,P00196,1,28.43,0.01,28.145699999999998
O0004867,P00047,2,34.41,0.3,48.17399999999999
O0004867,P00018,1,22.7,0.25,17.025
O0004867,P00143,1,22.74,0.02,22.2852
O0004867,P00157,6,23.74,0.22,111.1032
O0004867,P00033,1,35.56,0.15,30.226000000000003
O0004867,P00073,1,28.56,0.2,22.848
O0004867,P00073,1,28.56,0.08,26.2752
O0004868,P00024,1,41.18,0.25,30.884999999999998
O0004868,P00023,3,32.1,0.0,96.30000000000001
O0004869,P00129,1,18.4,0.17,15.271999999999998
O0004869,P00195,2,19.28,0.16,32.3904
O0004869,P00057,1,18.72,0.24,14.2272
O0004869,P00142,2,19.45,0.21,30.731
O0004869,P00129,1,18.4,0.17,15.271999999999998
O0004869,P00142,2,19.45,0.24,29.564
O0004870,P00139,2,27.0,0.28,38.879999999999995
O0004870,P00049,1,38.63,0.05,36.6985
O0004870,P00110,1,29.86,0.03,28.964199999999998
O0004870,P00199,1,25.46,0.21,20.113400000000002
O0004870,P00070,1,35.4,0.28,25.488
O0004870,P00045,1,35.11,0.03,34.0567
O0004870,P00002,1,38.85,0.23,29.9145
O0004871,P00063,1,36.78,0.14,31.6308
O0004871,P00073,4,28.56,0.28,82.2528
O0004871,P00045,1,35.11,0.0,35.11
O0004871,P00006,1,26.46,0.27,19.3158
O0004871,P00167,1,41.68,0.08,38.345600000000005
O0004871,P00039,2,40.53,0.0,81.06
O0004871,P00009,1,35.42,0.11,31.5238
O0004872,P00126,3,26.12,0.25,58.769999999999996
O0004872,P00050,1,20.14,0.3,14.097999999999999
O0004873,P00178,2,27.79,0.2,44.464
O0004873,P00117,1,23.7,0.03,22.988999999999997
O0004873,P00042,2,27.21,0.1,48.978
O0004873,P00025,1,22.22,0.1,19.998
O0004874,P00154,1,19.25,0.25,14.4375
O0004874,P00037,1,20.39,0.29,14.4769
O0004874,P00092,5,20.1,0.09,91.455
O0004874,P00143,1,22.74,0.16,19.101599999999998
O0004874,P00143,1,22.74,0.13,19.7838
O0004875,P00036,2,23.52,0.03,45.6288
O0004875,P00006,1,26.46,0.24,20.1096
O0004875,P00172,1,20.51,0.13,17.843700000000002
O0004875,P00050,2,20.14,0.2,32.224000000000004
O0004876,P00185,1,30.49,0.25,22.8675
O0004876,P00118,1,25.74,0.08,23.680799999999998
O0004876,P00072,1,38.08,0.07,35.41439999999999
O0004876,P00100,1,37.43,0.1,33.687
O0004876,P00055,1,32.04,0.24,24.3504
O0004876,P00012,1,35.09,0.28,25.2648
O0004876,P00167,2,41.68,0.14,71.6896
O0004876,P00042,3,27.21,0.04,78.36479999999999
O0004876,P00186,1,21.27,0.19,17.2287
O0004876,P00073,1,28.56,0.04,27.417599999999997
O0004877,P00133,2,41.85,0.22,65.286
O0004878,P00094,2,29.79,0.03,57.7926
O0004878,P00042,1,27.21,0.23,20.951700000000002
O0004879,P00149,1,39.43,0.06,37.0642
O0004879,P00071,2,38.72,0.04,74.3424
O0004879,P00013,2,24.15,0.08,44.436
O0004879,P00095,1,39.36,0.05,37.391999999999996
O0004879,P00136,3,29.9,0.15,76.24499999999999
O0004879,P00139,2,27.0,0.3,37.8
O0004879,P00083,1,36.37,0.19,29.4597
O0004880,P00100,1,37.43,0.13,32.564099999999996
O0004880,P00037,1,20.39,0.25,15.2925
O0004881,P00060,2,26.1,0.02,51.156
O0004881,P00166,1,18.08,0.12,15.9104
O0004881,P00019,1,24.12,0.05,22.914
O0004881,P00096,1,21.71,0.11,19.3219
O0004882,P00096,1,21.71,0.19,17.5851
O0004882,P00025,1,22.22,0.12,19.5536
O0004882,P00143,1,22.74,0.02,22.2852
O0004882,P00166,1,18.08,0.1,16.272
O0004882,P00129,1,18.4,0.23,14.168
O0004883,P00178,4,27.79,0.21,87.8164
O0004883,P00157,3,23.74,0.2,56.976
O0004883,P00189,1,18.44,0.26,13.6456
O0004883,P00126,3,26.12,0.06,73.6584
O0004884,P00116,1,40.95,0.26,30.303
O0004884,P00013,2,24.15,0.08,44.436
O0004884,P00099,1,30.44,0.17,25.2652
O0004884,P00099,2,30.44,0.2,48.70400000000001
O0004884,P00084,1,41.01,0.12,36.0888
O0004884,P00016,1,41.58,0.14,35.7588
O0004884,P00051,3,23.69,0.03,68.9379
O0004885,P00021,3,24.11,0.02,70.8834
O0004885,P00001,2,27.51,0.15,46.767
O0004885,P00171,1,25.44,0.19,20.6064
O0004885,P00142,2,19.45,0.01,38.510999999999996
O0004886,P00113,1,40.33,0.09,36.7003
O0004887,P00068,1,40.12,0.29,28.485199999999995
O0004888,P00144,1,19.24,0.08,17.7008
O0004888,P00180,1,28.32,0.2,22.656000000000002
O0004888,P00189,1,18.44,0.16,15.489600000000001
O0004888,P00108,1,28.33,0.19,22.9473
O0004889,P00061,2,25.42,0.1,45.75600000000001
O0004889,P00087,3,35.81,0.24,81.64680000000001
O0004889,P00082,2,31.14,0.08,57.2976
O0004890,P00139,1,27.0,0.17,22.41
O0004890,P00160,1,36.17,0.21,28.5743
O0004890,P00011,1,29.42,0.04,28.2432
O0004890,P00058,1,32.04,0.01,31.7196
O0004890,P00180,1,28.32,0.08,26.0544
O0004890,P00134,1,39.06,0.1,35.154
O0004890,P00121,2,33.88,0.02,66.40480000000001
O0004890,P00194,1,40.53,0.29,28.7763
O0004891,P00014,1,36.04,0.12,31.7152
O0004891,P00160,1,36.17,0.29,25.6807
O0004891,P00091,2,29.55,0.11,52.599000000000004
O0004891,P00117,1,23.7,0.24,18.012
O0004891,P00051,1,23.69,0.17,19.6627
O0004891,P00154,2,19.25,0.19,31.185000000000002
O0004891,P00047,3,34.41,0.28,74.3256
O0004892,P00024,1,41.18,0.2,32.944
O0004892,P00160,3,36.17,0.29,77.0421
O0004892,P00185,1,30.49,0.28,21.952799999999996
O0004892,P00117,2,23.7,0.27,34.602
O0004892,P00042,1,27.21,0.27,19.8633
O0004892,P00063,1,36.78,0.01,36.4122
O0004892,P00058,1,32.04,0.25,24.03
O0004892,P00179,1,23.12,0.11,20.576800000000002
O0004892,P00186,2,21.27,0.13,37.0098
O0004892,P00176,1,24.48,0.13,21.2976
O0004893,P00186,1,21.27,0.02,20.8446
O0004893,P00061,1,25.42,0.03,24.657400000000003
O0004893,P00025,4,22.22,0.1,79.992
O0004893,P00174,3,29.24,0.11,78.0708
O0004894,P00068,2,40.12,0.2,64.192
O0004895,P00089,2,19.74,0.13,34.3476
O0004895,P00120,1,22.97,0.13,19.9839
O0004896,P00105,1,40.35,0.06,37.929
O0004897,P00102,1,40.58,0.02,39.7684
O0004898,P00133,2,41.85,0.14,71.982
O0004899,P00178,1,27.79,0.19,22.509900000000002
O0004899,P00120,1,22.97,0.09,20.9027
O0004899,P00005,5,34.49,0.22,134.51100000000002
O0004899,P00032,1,35.55,0.0,35.55
