Date,Year,Month,Month_Name,Quarter,Quarter_Year,Ecommerce_Retail_Sales_Millions,Retail_Sales_Total_Millions,Retail_Food_Beverage_Stores,Retail_Grocery_Stores,Retail_Clothing_Stores,Retail_General_Merchandise,Retail_Misc_Store_Retailers,Retail_Electronic_Shopping,Unemployment_Rate,CPI_All_Items,Retail_Sales_Excl_Auto,Retail_Sales_Index,Consumer_Sentiment,Disposable_Income,Personal_Consumption_Expenditures,Ecommerce_Percent_Of_Total,Ecommerce_Retail_Sales_Millions_MoM_Change,Ecommerce_Retail_Sales_Millions_YoY_Change,Retail_Sales_Total_Millions_MoM_Change,Retail_Sales_Total_Millions_YoY_Change,Retail_Food_Beverage_Stores_MoM_Change,Retail_Food_Beverage_Stores_YoY_Change,Retail_Grocery_Stores_MoM_Change,Retail_Grocery_Stores_YoY_Change,Retail_Clothing_Stores_MoM_Change,Retail_Clothing_Stores_YoY_Change,Retail_General_Merchandise_MoM_Change,Retail_General_Merchandise_YoY_Change,Retail_Misc_Store_Retailers_MoM_Change,Retail_Misc_Store_Retailers_YoY_Change,Retail_Electronic_Shopping_MoM_Change,Retail_Electronic_Shopping_YoY_Change,Unemployment_Rate_MoM_Change,Unemployment_Rate_YoY_Change,CPI_All_Items_MoM_Change,CPI_All_Items_YoY_Change,Retail_Sales_Excl_Auto_MoM_Change,Retail_Sales_Excl_Auto_YoY_Change,Retail_Sales_Index_MoM_Change,Retail_Sales_Index_YoY_Change,Consumer_Sentiment_MoM_Change,Consumer_Sentiment_YoY_Change,Disposable_Income_MoM_Change,Disposable_Income_YoY_Change,Personal_Consumption_Expenditures_MoM_Change,Personal_Consumption_Expenditures_YoY_Change,Ecommerce_Percent_Of_Total_MoM_Change,Ecommerce_Percent_Of_Total_YoY_Change
2024-01-01,2024,1,January,1,2024Q1,283038.0,588944.0,622927.0,72355.0,18472.0,66024.0,11658.0,100987.0,3.7,309.794,680456.0,-0.9,79.0,17426.2,19308.5,48.058559048058896,2.2606320520556,7.633335234727046,-0.8938908483885788,-0.5101661587529005,-17.12616259809994,1.1080993345236267,-6.619431108357854,1.3361157406758917,-53.01897349814335,0.2442068703532918,-28.517604261400542,-0.10893246187363426,-15.0539201399009,2.4428822495606406,-21.796738271872627,9.083151504677133,-2.631578947368407,5.714285714285716,0.34301261599751776,3.1079425939238847,-0.8481997793893692,0.029841838257227415,-1000.0,-122.50000000000001,13.34289813486369,21.725731895223397,0.9196520611093773,3.674926376535681,0.09642351697001228,4.510370659045626,3.1829752246840926,8.18525981908289
2024-02-01,2024,2,February,1,2024Q1,283038.0,593206.0,631639.0,68885.0,21169.0,67138.0,11959.0,96183.0,3.9,311.022,685280.0,0.7,76.9,17442.4,19412.7,47.71327329797743,0.0,7.633335234727046,0.7236681246434395,1.201197615006011,1.3985587396275978,6.080795120181648,-4.795798493538806,3.2170577482094176,14.60047639670854,6.366194352326393,1.6872652368835617,4.783606199179058,2.5819179962257577,9.124920156948635,-4.757047936863157,11.517814699300866,5.405405405405395,8.333333333333325,0.3963924414288167,3.16642120765831,0.7089363603230758,1.9531296492460104,-177.77777777777777,-170.0,-2.658227848101258,14.947683109118092,0.09296346879985595,3.337263242708466,0.5396586995364716,4.751755062836938,-0.7184687949885804,6.355791997828386
2024-03-01,2024,3,March,1,2024Q1,283038.0,595969.0,693859.0,74506.0,24109.0,75370.0,13325.0,103746.0,3.9,312.107,687641.0,0.5,79.4,17486.9,19553.2,47.49206754042576,0.0,7.633335234727046,0.465774115568629,2.964174896166627,9.850563375599041,2.082974719766484,8.159976772882338,2.58577958913917,13.888232793235389,1.9796116915528073,12.261312520480194,8.804550244691134,11.422359729074326,6.2599681020733655,7.863135897195961,6.5635399975348285,0.0,11.428571428571432,0.34884992058441533,3.4690014354717524,0.3445307027784228,3.393622635778737,-28.57142857142857,-138.46153846153845,3.2509752925877766,28.06451612903227,0.255125441453008,3.0581093823668137,0.7237530070520748,5.6284539713580495,-0.4636147182152106,4.53474263574587
2024-04-01,2024,4,April,2,2024Q2,288535.0,595676.0,686711.0,70496.0,23150.0,70405.0,13684.0,105800.0,3.9,313.016,687602.0,0.0,77.2,17464.9,19603.3,48.43824495195375,1.9421420445311144,6.968613988388728,-0.049163630994231156,2.0213265190777374,-1.0301804833546924,3.7343464402785465,-5.38211687649317,-1.3048104384835058,-3.977767638641172,-1.1613013406199246,-6.587501658484807,-1.930604114721901,2.694183864915578,8.310907076143748,1.9798353671466762,11.970705584777065,0.0,14.705882352941169,0.2912462713108077,3.3540471111874304,-0.005671564086495717,2.551551542593966,-100.0,-100.0,-2.7707808564231717,21.193092621664043,-0.12580846233466447,2.8357268610929687,0.2562240451690734,5.17525363893403,1.9922851552474308,4.849267930647683
2024-05-01,2024,5,May,2,2024Q2,288535.0,600372.0,730332.0,76465.0,26511.0,77335.0,14787.0,110378.0,4.0,313.14,692774.0,0.8,69.1,17511.1,19697.3,48.05936985735511,0.0,6.968613988388728,0.7883480281226651,2.4025816751551243,6.352162700175179,3.1252515182879304,8.467147072174308,2.6017765612001087,14.518358531317489,5.369634340222573,9.843050919679008,3.813729964829382,8.060508623209595,5.08847985217824,4.327032136105857,7.464633778271068,2.564102564102577,11.111111111111116,0.03961458839163434,3.238866396761142,0.7521793130328192,2.8004071808660713,inf,100.0,-10.492227979274627,17.118644067796595,0.2645305727487557,2.7532141369213337,0.4795111027225074,5.466256880340947,-0.7821817140039822,4.458903514481838
2024-06-01,2024,6,June,2,2024Q2,288535.0,600272.0,688151.0,73686.0,24285.0,74844.0,14019.0,104456.0,4.1,313.131,692922.0,0.0,68.2,17515.6,19747.5,48.06737612282432,0.0,6.968613988388728,-0.016656339736031978,1.9708835170808792,-5.775592470273794,-0.08740433798473113,-3.634342509644939,1.855025986951242,-8.39651465429444,3.217443046582802,-3.221051270446762,2.335375191424194,-5.193751268005675,0.7184424168402925,-5.365199586874192,7.121174829764532,2.499999999999991,13.888888888888884,-0.0028741138149102063,2.9700853998204435,0.021363388348860646,2.3341608614168674,-100.0,-100.0,-1.3024602026049048,6.230529595015577,0.025697985848971427,2.7289842407465015,0.25485726470124703,5.364393531141132,0.016659114534745,4.90113481312604
2024-07-01,2024,7,July,3,2024Q3,295269.0,606077.0,713406.0,75931.0,24575.0,74570.0,13785.0,112055.0,4.2,313.566,699098.0,1.0,66.4,17505.0,19866.3,48.71806717628288,2.3338589772471385,7.301872256301412,0.967061598741914,2.8544421194826697,3.669979408589108,4.398484522549961,3.0467117227153118,2.4005070734042677,1.1941527691990972,2.0768431983385183,-0.3660948105392525,1.4626845363630236,-1.6691632784078703,6.316520129569647,7.274833422685156,11.209805478364432,2.4390243902439046,19.999999999999996,0.1389194937581939,2.9384633061405374,0.8912980104542889,3.047356815207003,inf,900.0,-2.639296187683282,-7.132867132867126,-0.06051748155928571,2.598818399212277,0.6015951386251439,5.388716479668965,1.353706205630778,4.324003946910038
2024-08-01,2024,8,August,3,2024Q3,295269.0,604173.0,720251.0,75923.0,26262.0,78018.0,14077.0,107648.0,4.2,314.131,697522.0,-0.3,67.9,17494.6,19905.0,48.871598035661975,0.0,7.301872256301412,-0.31415150220186483,1.5090953996280243,0.9594816976588261,2.143702978862194,-0.010535881260620439,2.3690100585173735,6.86469989827061,1.9012882197734005,4.623843368646918,3.674272122041655,2.118244468625319,8.677526441750949,-3.932890098612285,5.425627766678409,0.0,13.513513513513509,0.1801853517281904,2.6109140322338353,-0.2254333441091272,1.8644624719790226,-130.0,-130.0,2.259036144578319,-2.1613832853025983,-0.05941159668666485,2.3926301373069947,0.19480225306172105,5.2528606781023335,0.3151415240336908,5.706657944165494
2024-09-01,2024,9,September,3,2024Q3,295269.0,608701.0,670818.0,72532.0,22259.0,71270.0,13672.0,104934.0,4.1,314.851,703079.0,0.7,70.1,17519.6,20044.1,48.508052393539685,0.0,7.301872256301412,0.7494542126179171,1.6269976425647314,-6.863301821170675,0.25376614060257374,-4.466367240493662,0.6941359395824076,-15.242555784022539,-1.3910423957825713,-8.649286062190775,0.6951312554748679,-2.8770334588335555,5.096471673456837,-2.5211801426872738,9.503584584720382,-2.3809523809523947,7.8947368421052655,0.22920373984103293,2.432541464144644,0.7966773807851268,1.9837453564895968,-333.33333333333337,16.666666666666675,3.2400589101619914,3.3923303834808127,0.14290123809632682,2.4472109981229284,0.6988193921125374,5.357189788119765,-0.743879178775797,5.584022696110691
2024-10-01,2024,10,October,4,2024Q4,300357.0,612570.0,718256.0,75667.0,24359.0,75941.0,14910.0,116723.0,4.1,315.564,707613.0,0.6,70.5,17586.3,20123.2,49.03227386257897,1.7231744612539845,8.517925724670405,0.635615844232218,2.863562249272489,7.071664743641337,4.84295218938573,4.322230188054932,4.045376418013058,9.434386091019364,5.254288553774367,6.553949768486045,3.0980599790928487,9.055002925687528,7.630116220313288,11.234680847008605,11.067445666653985,0.0,5.128205128205132,0.2264563237849071,2.5714034967967203,0.6448777448906817,3.128333828853247,-14.28571428571428,-200.0,0.5706134094151327,10.501567398119139,0.38071645471358107,2.5272841751784014,0.3946298412001559,5.525577492855094,1.080689582806449,5.496954754197136
2024-11-01,2024,11,November,4,2024Q4,300357.0,616833.0,722947.0,76232.0,28716.0,80808.0,12975.0,127836.0,4.2,316.449,712145.0,0.7,71.8,17618.0,20235.1,48.693406481170754,0.0,8.517925724670405,0.6959204662324359,3.9196923009533924,0.6531097547392672,4.027587318352066,0.746692745846933,2.9911643113837094,17.88661275093395,4.459803564932696,6.408922716319254,4.1380465739654815,-12.977867203219319,-1.052390757263788,9.52083136999564,6.192837740174939,2.4390243902439046,13.513513513513509,0.2804502414724075,2.7141684004842848,0.6404630779818898,3.913016832815819,16.666666666666675,-333.33333333333337,1.8439716312056653,17.128874388254477,0.18025394767517966,2.2554470846343877,0.5560745805835987,5.660801002558613,-0.6911108841452962,4.424795071948862
2024-12-01,2024,12,December,4,2024Q4,300357.0,622396.0,786673.0,78601.0,39876.0,92765.0,14668.0,146567.0,4.1,317.603,717662.0,0.9,74.0,17638.6,20408.1,48.25818289320625,0.0,8.517925724670405,0.9018648483463121,4.735332920492175,8.81475405527652,4.658507803426293,3.1076188477279887,1.4415879407361443,38.863351441704964,1.4191973142072323,14.79680229680229,0.43415183404789115,13.048169556840072,6.878461090061205,14.652367095340901,13.499930304954532,-2.3809523809523947,7.8947368421052655,0.36467171645351293,2.872366268806581,0.7747017812383739,4.573226262864694,28.57142857142858,800.0,3.064066852367686,6.1692969870875025,0.11692587126801435,2.149715649142303,0.8549500620209427,5.796815950315959,-0.8938039447554336,3.6115728080510445
2025-01-01,2025,1,January,1,2025Q1,300226.0,615973.0,654511.0,76065.0,19461.0,69627.0,12581.0,107763.0,4.0,319.086,711461.0,-1.0,71.7,17647.9,20370.0,48.740123349562396,-0.043614765096200436,6.072682819974706,-1.0319796399719805,4.589400690048628,-16.800118982092936,5.0702570285121595,-3.226422055699041,5.127496372054452,-51.19620824556124,5.354049372022529,-24.942596884600874,5.457106506724818,-14.228251977092988,7.917310001715561,-26.47526387249517,6.709774525433976,-2.4390243902438935,8.108108108108091,0.46693513600313263,2.999412512831112,-0.8640557811337324,4.556503286031721,-211.11111111111111,11.111111111111116,-3.1081081081081097,-9.240506329113918,0.05272527298085805,1.2722222859831822,-0.1866905787407891,5.497578786544777,0.9986709558100548,1.418195457799576
2025-02-01,2025,2,February,1,2025Q1,300226.0,616714.0,630744.0,69309.0,20653.0,66830.0,12389.0,101494.0,4.1,319.775,711757.0,0.1,64.7,17702.9,20436.3,48.68156065858729,0.0,6.072682819974706,0.12029748057138523,3.9628729311571353,-3.631260589967167,-0.14169486051367475,-8.881877341747192,0.6155186179864991,6.1250706541287725,-2.4375265718739714,-4.017119795481639,-0.45875659090232057,-1.5261108020030223,3.595618362739361,-5.8173955810435825,5.521765800609257,2.499999999999991,5.128205128205132,0.2159292479143371,2.8142703731568686,0.041604529271466184,3.8636761615689963,-110.00000000000001,-85.71428571428571,-9.762900976290101,-15.864759427828357,0.31165181126366903,1.493487134797955,0.32547864506626834,5.272836854224283,-0.12015293961219475,2.029387827916862
2025-03-01,2025,3,March,1,2025Q1,300226.0,625121.0,726888.0,75242.0,24941.0,75038.0,14440.0,111839.0,4.2,319.615,722572.0,1.4,57.0,17814.8,20578.5,48.026861999516896,0.0,6.072682819974706,1.3631926630496505,4.89152959298218,15.242951181461883,4.760189029759654,8.560215844984054,0.9878399055109677,20.762116883745698,3.450993404952518,12.281909322160711,-0.44049356507894766,16.5550084752603,8.367729831144466,10.192720751965624,7.800782680778062,2.4390243902439046,7.692307692307709,-0.05003518098661841,2.4055852640280317,1.5194792604779517,5.079830900135396,1299.9999999999998,179.99999999999997,-11.90108191653787,-28.21158690176323,0.6320998254523147,1.8751179454334244,0.69582067203946,5.2436429842685595,-1.3448596351746223,1.1260711246902755
2025-04-01,2025,4,April,2,2025Q2,300226.0,623521.0,722319.0,74601.0,24739.0,73888.0,14112.0,113538.0,4.2,320.321,721789.0,-0.3,52.2,17934.2,20622.3,48.15010240232486,0.0,4.05184812934305,-0.2559504479932695,4.674521048355151,-0.6285700135371663,5.185296289123076,-0.8519178118603921,5.8230254198819775,-0.8099113908824784,6.863930885529168,-1.5325568378688148,4.947091825864636,-2.2714681440443196,3.1277404267757936,1.5191480610520447,7.313799621928174,0.0,7.692307692307709,0.2208907591946696,2.3337465177498906,-0.10836290362760126,4.971916893784489,-121.42857142857144,-inf,-8.42105263157894,-32.38341968911917,0.6702292475919025,2.6871038482899845,0.21284350171295596,5.1981044007896715,0.256607235361761,-0.5948657923397049
2025-05-01,2025,5,May,2,2025Q2,300226.0,617367.0,753390.0,78549.0,27941.0,80043.0,16151.0,117340.0,4.2,320.58,715541.0,-1.0,52.2,17810.8,20615.2,48.630069310474966,0.0,4.05184812934305,-0.9869755790101742,2.830744938138352,4.301562052223473,3.1571942623354943,5.292154260666737,2.7254299352645006,12.94312623792393,5.393987401456002,8.330175400606322,3.501648671364843,14.448696145124718,9.224318658280929,3.348658598883203,6.307416332964899,0.0,5.000000000000004,0.08085639093282637,2.3759340869898393,-0.8656269352954937,3.2863531252616207,233.33333333333334,-225.0,0.0,-24.45730824891461,-0.6880708367253741,1.7114858575417946,-0.03442874946052443,4.660029547196842,0.9968138886594202,1.1874884227857097
2025-06-01,2025,6,June,2,2025Q2,300226.0,621370.0,753390.0,78549.0,27941.0,80043.0,16151.0,117340.0,4.1,321.5,720106.0,-1.0,60.7,17809.1,20685.2,48.31678388077957,0.0,4.05184812934305,0.6483987644302358,3.5147399845403493,0.0,9.480332078279341,0.0,6.599625437667944,0.0,15.054560428247887,0.0,6.946448613115286,0.0,15.207932092160647,0.0,12.334380026039682,-2.3809523809523947,0.0,0.2869798490236386,2.6726833178446263,0.637978816028717,3.9230966833207814,0.0,-inf,16.283524904214563,-10.997067448680353,-0.009544770588632012,1.675649135627677,0.3395552795995238,4.748449170781122,-0.6442216392809397,0.5188711722436068
2025-07-01,2025,7,July,3,2025Q3,300226.0,621370.0,753390.0,78549.0,27941.0,80043.0,16151.0,117340.0,4.2,321.5,720106.0,-1.0,60.7,17809.1,20685.2,48.31678388077957,0.0,1.6788081376643005,0.0,2.5232767453640337,0.0,5.604662702584506,0.0,3.4478671425373086,0.0,13.69684638860631,0.0,7.339412632425901,0.0,17.16358360536816,0.0,4.7164338940698824,2.4390243902439046,0.0,0.0,2.530248815241465,0.0,3.0050150336576653,0.0,-200.0,0.0,-8.584337349397597,0.0,1.7372179377320718,0.0,4.122055943985559,0.0,-0.8236847616538201
