order_id,customer_id,order_date,status,payment_method,subtotal,tax,shipping,loyalty_discount,total
ORD00028300,C107625,2023-07-19 19:36:17,completed,credit_card,328.2,26.26,0.0,0.0,354.46
ORD00028301,C107625,2020-06-30 17:58:36,completed,credit_card,33.3,2.66,3.58,0.0,39.54
ORD00028302,C107626,2020-12-07 23:43:47,completed,credit_card,277.79,22.22,0.0,0.0,300.01
ORD00028303,C107626,2022-04-16 01:17:58,completed,credit_card,51.48,4.12,0.0,0.0,55.6
ORD00028304,C107626,2020-02-26 02:40:37,completed,credit_card,237.61,19.01,0.0,0.0,256.62
ORD00028305,C107626,2021-10-29 01:13:43,completed,bank_transfer,200.47,16.04,0.0,0.0,216.51
ORD00028306,C107627,2021-05-16 01:37:52,completed,credit_card,214.76,17.18,0.0,0.0,231.94
ORD00028307,C107627,2019-02-19 22:22:42,completed,credit_card,126.52,10.12,0.0,0.0,136.64
ORD00028308,C107627,2020-08-16 23:21:17,completed,credit_card,35.31,2.82,3.58,0.0,41.71
ORD00028309,C107627,2019-12-13 19:16:37,completed,paypal,268.82,21.51,0.0,0.0,290.33
ORD00028310,C107627,2021-05-09 03:23:36,completed,credit_card,289.24,23.14,0.0,0.0,312.38
ORD00028311,C107628,2024-11-14 01:07:21,completed,credit_card,238.16,19.05,0.0,0.0,257.21
ORD00028312,C107628,2024-11-04 06:53:08,completed,credit_card,59.42,4.75,0.0,0.0,64.17
ORD00028313,C107629,2024-11-25 07:04:03,completed,credit_card,320.65,25.65,0.0,32.06,314.24
ORD00028314,C107629,2020-07-20 11:55:09,completed,credit_card,64.0,5.12,0.0,0.0,69.12
ORD00028315,C107629,2019-08-06 09:39:53,completed,credit_card,241.18,19.29,0.0,0.0,260.47
ORD00028316,C107629,2020-07-24 11:49:25,completed,paypal,276.67,22.13,0.0,0.0,298.8
ORD00028317,C107629,2023-01-22 12:45:14,completed,credit_card,277.61,22.21,0.0,0.0,299.82
ORD00028318,C107629,2022-11-01 05:40:49,completed,credit_card,331.27,26.5,0.0,0.0,357.77
ORD00028319,C107630,2024-03-29 07:09:22,completed,credit_card,188.66,15.09,0.0,0.0,203.75
ORD00028320,C107630,2024-03-26 06:32:34,completed,credit_card,241.98,19.36,0.0,0.0,261.34
ORD00028321,C107631,2024-06-17 01:37:42,completed,credit_card,51.25,4.1,0.0,0.0,55.35
ORD00028322,C107631,2024-10-19 00:58:31,completed,credit_card,305.79,24.46,0.0,0.0,330.25
ORD00028323,C107632,2021-08-12 11:30:30,completed,credit_card,104.21,8.34,0.0,0.0,112.55
ORD00028324,C107632,2021-01-04 19:55:34,completed,credit_card,297.44,23.8,0.0,0.0,321.24
ORD00028325,C107633,2022-10-05 14:28:08,completed,credit_card,327.56,26.21,0.0,0.0,353.77
ORD00028326,C107633,2022-08-15 13:31:19,completed,credit_card,152.61,12.21,0.0,0.0,164.82
ORD00028327,C107633,2021-12-10 18:39:05,completed,paypal,137.3,10.98,0.0,0.0,148.28
ORD00028328,C107633,2021-04-03 11:54:47,completed,credit_card,108.43,8.67,0.0,0.0,117.1
ORD00028329,C107633,2022-10-18 18:04:44,completed,credit_card,484.12,38.73,0.0,0.0,522.85
ORD00028331,C107634,2022-05-11 23:34:17,completed,credit_card,401.52,32.12,0.0,0.0,433.64
ORD00028332,C107634,2018-06-27 20:24:55,completed,paypal,322.89,25.83,0.0,32.29,316.44
ORD00028333,C107635,2024-12-31 23:27:44,completed,paypal,353.41,28.27,0.0,0.0,381.68
ORD00028334,C107635,2024-03-14 01:26:08,completed,credit_card,99.95,8.0,0.0,10.0,97.95
ORD00028335,C107635,2024-04-23 01:18:55,completed,bank_transfer,97.26,7.78,0.0,0.0,105.04
ORD00028336,C107635,2023-09-24 19:52:16,completed,paypal,206.86,16.55,0.0,0.0,223.41
ORD00028337,C107635,2023-09-14 18:53:00,completed,credit_card,306.93,24.55,0.0,0.0,331.48
ORD00028338,C107636,2024-08-25 07:12:45,completed,paypal,41.57,3.33,0.0,0.0,44.9
ORD00028339,C107636,2024-06-27 13:01:03,completed,credit_card,272.02,21.76,0.0,0.0,293.78
ORD00028340,C107637,2024-01-18 12:47:07,completed,credit_card,317.64,25.41,0.0,0.0,343.05
ORD00028341,C107637,2024-03-24 17:57:44,completed,credit_card,250.76,20.06,0.0,0.0,270.82
ORD00028342,C107637,2024-12-20 12:38:06,completed,credit_card,253.65,20.29,0.0,0.0,273.94
ORD00028343,C107638,2019-08-01 19:54:49,completed,credit_card,332.76,26.62,0.0,0.0,359.38
ORD00028344,C107638,2022-04-19 18:01:36,completed,credit_card,206.21,16.5,0.0,0.0,222.71
ORD00028345,C107638,2018-11-30 14:22:05,completed,credit_card,228.97,18.32,0.0,0.0,247.29
ORD00028346,C107638,2018-11-12 00:36:02,completed,credit_card,411.97,32.96,0.0,0.0,444.93
ORD00028347,C107638,2019-03-09 16:56:31,completed,credit_card,262.95,21.04,0.0,0.0,283.99
ORD00028348,C107639,2023-05-23 10:56:15,completed,credit_card,253.99,20.32,0.0,0.0,274.31
ORD00028349,C107639,2021-06-12 15:06:25,completed,credit_card,104.61,8.37,0.0,0.0,112.98
ORD00028350,C107640,2022-12-12 14:34:11,completed,credit_card,111.75,8.94,0.0,0.0,120.69
ORD00028351,C107640,2019-09-02 02:30:47,completed,credit_card,262.61,21.01,0.0,0.0,283.62
ORD00028352,C107640,2019-05-06 22:35:47,completed,paypal,51.35,4.11,0.0,0.0,55.46
ORD00028353,C107640,2022-06-30 03:25:38,completed,credit_card,168.33,13.47,0.0,0.0,181.8
ORD00028354,C107641,2023-05-04 05:44:43,completed,credit_card,283.41,22.67,0.0,0.0,306.08
ORD00028355,C107641,2024-04-07 13:08:05,completed,paypal,414.03,33.12,0.0,0.0,447.15
ORD00028358,C107642,2019-05-12 13:51:33,completed,credit_card,243.38,19.47,0.0,0.0,262.85
ORD00028360,C107643,2022-07-28 11:20:41,completed,paypal,203.83,16.31,0.0,0.0,220.14
ORD00028361,C107643,2022-09-05 14:13:31,completed,credit_card,234.68,18.77,0.0,0.0,253.45
ORD00028362,C107643,2022-09-26 11:28:41,completed,bank_transfer,208.37,16.67,0.0,0.0,225.04
ORD00028363,C107643,2022-07-22 15:42:58,completed,paypal,360.87,28.87,0.0,0.0,389.74
ORD00028364,C107643,2023-02-12 10:30:46,completed,paypal,234.51,18.76,0.0,0.0,253.27
ORD00028365,C107644,2024-09-19 03:15:47,completed,credit_card,109.29,8.74,0.0,0.0,118.03
ORD00028366,C107644,2024-05-20 07:27:37,completed,credit_card,71.58,5.73,0.0,0.0,77.31
ORD00028367,C107645,2018-10-26 19:53:40,completed,bank_transfer,228.27,18.26,0.0,22.83,223.7
ORD00028368,C107645,2021-02-22 20:15:36,completed,paypal,147.89,11.83,0.0,0.0,159.72
ORD00028370,C107645,2018-11-19 16:56:42,completed,bank_transfer,404.71,32.38,0.0,0.0,437.09
ORD00028372,C107646,2019-05-16 06:34:22,completed,credit_card,106.04,8.48,0.0,0.0,114.52
ORD00028373,C107646,2021-11-19 17:05:54,completed,credit_card,327.07,26.17,0.0,0.0,353.24
ORD00028374,C107646,2021-04-17 22:35:01,completed,credit_card,384.84,30.79,0.0,0.0,415.63
ORD00028375,C107646,2021-08-27 02:09:27,completed,credit_card,409.71,32.78,0.0,0.0,442.49
ORD00028376,C107647,2023-01-13 17:24:43,completed,credit_card,199.37,15.95,0.0,0.0,215.32
ORD00028377,C107647,2022-09-11 20:57:14,completed,credit_card,274.29,21.94,0.0,0.0,296.23
ORD00028378,C107647,2022-05-06 13:26:09,completed,credit_card,127.05,10.16,0.0,0.0,137.21
ORD00028379,C107648,2023-11-12 11:36:28,completed,credit_card,33.27,2.66,0.0,0.0,35.93
ORD00028380,C107648,2023-05-30 14:26:45,completed,credit_card,54.08,4.33,0.0,5.41,53.0
ORD00028381,C107648,2024-03-26 18:35:39,completed,credit_card,373.87,29.91,0.0,37.39,366.39
ORD00028382,C107649,2020-04-11 14:27:31,completed,credit_card,217.46,17.4,0.0,0.0,234.86
ORD00028383,C107649,2020-11-06 04:30:47,completed,paypal,255.03,20.4,0.0,0.0,275.43
ORD00028384,C107649,2021-12-24 04:32:52,completed,credit_card,350.44,28.04,0.0,0.0,378.48
ORD00028385,C107649,2020-06-28 21:00:42,completed,credit_card,90.64,7.25,0.0,0.0,97.89
ORD00028386,C107650,2023-10-28 23:47:04,completed,bank_transfer,271.37,21.71,0.0,0.0,293.08
ORD00028387,C107650,2018-09-14 09:01:50,completed,credit_card,236.99,18.96,0.0,0.0,255.95
ORD00028388,C107650,2020-04-26 08:42:36,completed,credit_card,166.72,13.34,0.0,0.0,180.06
ORD00028389,C107651,2023-06-27 18:13:47,completed,credit_card,26.32,2.11,3.28,0.0,31.71
ORD00028390,C107651,2022-09-10 00:46:04,completed,credit_card,338.04,27.04,0.0,0.0,365.08
ORD00028391,C107651,2023-01-16 11:36:20,completed,credit_card,191.65,15.33,0.0,0.0,206.98
ORD00028392,C107651,2022-11-17 21:24:46,completed,credit_card,180.83,14.47,0.0,0.0,195.3
ORD00028393,C107652,2024-06-08 14:44:12,completed,credit_card,134.82,10.79,0.0,0.0,145.61
ORD00028394,C107652,2024-05-17 15:07:44,completed,credit_card,361.46,28.92,0.0,0.0,390.38
ORD00028395,C107652,2023-10-21 19:41:30,completed,bank_transfer,155.31,12.43,0.0,0.0,167.74
ORD00028396,C107652,2024-01-27 15:47:01,completed,paypal,24.8,1.98,3.56,0.0,30.34
ORD00028397,C107653,2022-03-26 14:09:32,completed,credit_card,203.84,16.31,0.0,0.0,220.15
ORD00028398,C107653,2021-10-10 07:31:39,completed,credit_card,73.48,5.88,0.0,0.0,79.36
ORD00028399,C107653,2021-11-05 16:49:48,completed,paypal,207.67,16.61,0.0,0.0,224.28
ORD00028400,C107653,2022-09-28 18:46:14,completed,credit_card,431.67,34.53,0.0,0.0,466.2
ORD00028401,C107654,2024-08-18 07:20:22,completed,paypal,95.65,7.65,0.0,0.0,103.3
ORD00028402,C107654,2024-08-19 23:06:50,completed,credit_card,259.63,20.77,0.0,0.0,280.4
ORD00028403,C107656,2021-10-04 09:34:59,completed,credit_card,68.58,5.49,0.0,0.0,74.07
ORD00028404,C107656,2021-11-17 14:35:29,completed,paypal,221.84,17.75,0.0,0.0,239.59
ORD00028405,C107656,2024-01-19 16:10:22,completed,bank_transfer,259.24,20.74,0.0,0.0,279.98
ORD00028406,C107656,2021-08-31 20:48:30,completed,credit_card,487.5,39.0,0.0,0.0,526.5
ORD00028407,C107656,2024-05-23 23:31:57,completed,credit_card,93.38,7.47,0.0,9.34,91.51
ORD00028408,C107657,2024-06-15 13:06:53,completed,credit_card,44.41,3.55,0.0,0.0,47.96
ORD00028409,C107658,2023-11-12 04:23:05,completed,bank_transfer,153.3,12.26,0.0,0.0,165.56
ORD00028410,C107658,2022-02-20 01:52:45,completed,credit_card,256.02,20.48,0.0,0.0,276.5
ORD00028411,C107658,2021-06-06 11:51:04,completed,credit_card,267.65,21.41,0.0,0.0,289.06
ORD00028412,C107658,2022-04-19 08:45:02,completed,credit_card,261.18,20.89,0.0,0.0,282.07
ORD00028413,C107658,2022-03-31 04:28:10,completed,paypal,47.55,3.8,0.0,0.0,51.35
ORD00028414,C107659,2022-12-05 16:23:28,completed,paypal,125.3,10.02,0.0,0.0,135.32
ORD00028415,C107659,2021-07-16 05:38:16,completed,bank_transfer,265.21,21.22,0.0,0.0,286.43
ORD00028416,C107659,2022-04-04 12:18:55,completed,paypal,140.25,11.22,0.0,0.0,151.47
ORD00028417,C107660,2023-09-25 03:06:02,completed,bank_transfer,109.2,8.74,0.0,0.0,117.94
ORD00028418,C107660,2023-10-15 01:06:27,completed,bank_transfer,127.92,10.23,0.0,0.0,138.15
ORD00028419,C107660,2024-10-01 17:28:55,completed,credit_card,335.48,26.84,0.0,0.0,362.32
ORD00028420,C107660,2023-09-05 17:50:15,completed,credit_card,192.32,15.39,0.0,19.23,188.48
ORD00028421,C107661,2024-09-29 00:53:38,completed,credit_card,154.57,12.37,0.0,0.0,166.94
ORD00028422,C107661,2024-10-14 07:38:58,completed,credit_card,188.11,15.05,0.0,0.0,203.16
ORD00028423,C107662,2024-08-22 07:16:44,completed,credit_card,129.6,10.37,0.0,12.96,127.01
ORD00028424,C107663,2023-08-18 14:23:41,completed,bank_transfer,173.11,13.85,0.0,17.31,169.65
ORD00028425,C107663,2022-08-13 15:23:41,completed,credit_card,350.22,28.02,0.0,0.0,378.24
ORD00028426,C107663,2022-01-23 07:59:06,completed,credit_card,42.37,3.39,0.0,0.0,45.76
ORD00028427,C107663,2022-05-03 10:43:29,completed,paypal,49.33,3.95,0.0,0.0,53.28
ORD00028428,C107663,2020-09-24 00:31:17,completed,credit_card,110.79,8.86,0.0,0.0,119.65
ORD00028429,C107664,2018-05-07 22:58:58,completed,credit_card,422.32,33.79,0.0,0.0,456.11
ORD00028430,C107664,2018-09-15 03:26:53,completed,bank_transfer,268.97,21.52,0.0,0.0,290.49
ORD00028431,C107664,2019-10-01 21:37:33,completed,credit_card,122.05,9.76,0.0,0.0,131.81
ORD00028432,C107664,2022-03-18 17:57:21,completed,paypal,241.02,19.28,0.0,0.0,260.3
ORD00028433,C107665,2019-10-17 03:07:59,completed,credit_card,86.15,6.89,0.0,0.0,93.04
ORD00028434,C107665,2022-07-31 14:55:32,completed,credit_card,473.26,37.86,0.0,0.0,511.12
ORD00028435,C107665,2022-03-19 15:14:42,completed,credit_card,45.46,3.64,0.0,0.0,49.1
ORD00028436,C107665,2021-02-05 01:08:03,completed,credit_card,24.88,1.99,3.58,0.0,30.45
ORD00028437,C107666,2024-06-24 13:36:54,completed,credit_card,141.58,11.33,0.0,0.0,152.91
ORD00028439,C107666,2024-02-26 11:51:33,completed,credit_card,515.4,41.23,0.0,0.0,556.63
ORD00028440,C107666,2024-04-21 03:03:44,completed,paypal,39.02,3.12,0.0,0.0,42.14
ORD00028441,C107667,2021-07-01 21:26:54,completed,paypal,111.58,8.93,0.0,0.0,120.51
ORD00028442,C107667,2021-08-10 18:41:47,completed,credit_card,413.67,33.09,0.0,0.0,446.76
ORD00028443,C107667,2020-10-27 10:51:12,completed,bank_transfer,103.38,8.27,0.0,0.0,111.65
ORD00028444,C107668,2021-03-27 23:34:52,completed,credit_card,195.2,15.62,0.0,0.0,210.82
ORD00028445,C107668,2021-10-27 06:30:42,completed,credit_card,189.6,15.17,0.0,0.0,204.77
ORD00028446,C107668,2021-05-18 04:31:22,completed,credit_card,173.37,13.87,0.0,0.0,187.24
ORD00028447,C107668,2021-04-22 09:40:26,completed,credit_card,280.03,22.4,0.0,0.0,302.43
ORD00028448,C107668,2024-04-25 05:33:38,completed,paypal,307.77,24.62,0.0,0.0,332.39
ORD00028449,C107668,2021-02-18 05:01:16,completed,credit_card,253.77,20.3,0.0,0.0,274.07
ORD00028450,C107669,2022-02-23 02:21:29,completed,paypal,193.29,15.46,0.0,0.0,208.75
ORD00028452,C107669,2023-11-07 06:03:19,completed,credit_card,255.03,20.4,0.0,0.0,275.43
ORD00028453,C107669,2023-08-12 15:40:29,completed,credit_card,164.14,13.13,0.0,0.0,177.27
ORD00028454,C107670,2023-12-13 07:54:59,completed,credit_card,244.83,19.59,0.0,24.48,239.94
ORD00028455,C107670,2023-04-13 02:51:08,completed,credit_card,181.27,14.5,0.0,0.0,195.77
ORD00028456,C107671,2023-12-10 19:39:48,completed,paypal,19.15,1.53,3.28,0.0,23.96
ORD00028457,C107671,2022-08-30 17:40:58,completed,credit_card,133.85,10.71,0.0,0.0,144.56
ORD00028458,C107671,2022-07-23 22:28:00,completed,bank_transfer,458.86,36.71,0.0,0.0,495.57
ORD00028459,C107672,2021-05-04 06:08:12,completed,paypal,244.86,19.59,0.0,0.0,264.45
ORD00028460,C107672,2020-10-07 21:02:00,completed,paypal,312.19,24.98,0.0,0.0,337.17
ORD00028461,C107672,2024-07-13 16:25:39,completed,credit_card,325.02,26.0,0.0,0.0,351.02
ORD00028462,C107672,2020-07-16 07:54:53,completed,credit_card,185.63,14.85,0.0,0.0,200.48
ORD00028463,C107672,2020-10-26 09:43:50,completed,paypal,190.89,15.27,0.0,0.0,206.16
ORD00028464,C107672,2020-02-27 21:02:42,completed,credit_card,235.52,18.84,0.0,0.0,254.36
ORD00028465,C107673,2022-06-18 03:51:05,completed,credit_card,165.75,13.26,0.0,0.0,179.01
ORD00028466,C107673,2022-08-12 05:33:15,completed,credit_card,189.52,15.16,0.0,0.0,204.68
ORD00028467,C107673,2024-04-24 06:24:10,completed,credit_card,217.12,17.37,0.0,0.0,234.49
ORD00028468,C107673,2024-03-26 20:50:19,completed,credit_card,340.6,27.25,0.0,0.0,367.85
ORD00028469,C107674,2022-12-20 17:33:00,completed,credit_card,168.23,13.46,0.0,0.0,181.69
ORD00028470,C107674,2023-05-25 23:24:43,completed,credit_card,262.79,21.02,0.0,0.0,283.81
ORD00028471,C107674,2023-04-02 21:17:33,completed,credit_card,77.5,6.2,0.0,0.0,83.7
ORD00028472,C107675,2021-06-29 17:01:30,completed,credit_card,160.15,12.81,0.0,0.0,172.96
ORD00028473,C107675,2022-09-27 16:53:34,completed,paypal,213.62,17.09,0.0,0.0,230.71
ORD00028474,C107675,2023-03-02 17:28:37,completed,paypal,500.05,40.0,0.0,0.0,540.05
ORD00028475,C107675,2022-06-24 01:36:23,completed,credit_card,229.42,18.35,0.0,0.0,247.77
ORD00028476,C107676,2024-11-09 10:16:09,completed,credit_card,128.98,10.32,0.0,0.0,139.3
ORD00028477,C107677,2021-04-07 01:23:02,completed,paypal,23.71,1.9,3.58,0.0,29.19
ORD00028478,C107677,2019-10-07 03:48:00,completed,paypal,393.81,31.5,0.0,0.0,425.31
ORD00028479,C107677,2019-11-29 16:29:11,completed,paypal,727.91,58.23,0.0,0.0,786.14
ORD00028480,C107678,2021-01-20 11:44:57,completed,credit_card,13.79,1.1,3.58,1.38,17.09
ORD00028481,C107678,2019-12-24 06:13:11,completed,paypal,225.93,18.07,0.0,0.0,244.0
ORD00028482,C107678,2021-09-17 14:57:38,completed,paypal,197.93,15.83,0.0,0.0,213.76
ORD00028484,C107679,2024-08-08 16:09:23,completed,bank_transfer,90.74,7.26,0.0,0.0,98.0
ORD00028485,C107679,2022-03-23 13:36:43,completed,bank_transfer,163.83,13.11,0.0,0.0,176.94
ORD00028486,C107680,2022-01-31 07:55:03,completed,paypal,261.14,20.89,0.0,0.0,282.03
ORD00028487,C107680,2023-06-11 07:51:56,completed,credit_card,171.79,13.74,0.0,0.0,185.53
ORD00028488,C107680,2022-04-24 13:00:54,completed,credit_card,199.48,15.96,0.0,0.0,215.44
ORD00028489,C107680,2022-03-14 08:26:48,completed,credit_card,61.56,4.92,0.0,0.0,66.48
ORD00028491,C107681,2022-12-15 18:40:11,completed,credit_card,169.56,13.56,0.0,0.0,183.12
ORD00028492,C107681,2021-10-05 20:53:44,completed,bank_transfer,484.19,38.73,0.0,48.42,474.5
ORD00028493,C107681,2022-04-29 18:57:34,completed,paypal,177.82,14.23,0.0,0.0,192.05
ORD00028494,C107681,2022-06-21 10:29:18,completed,credit_card,197.25,15.78,0.0,0.0,213.03
ORD00028495,C107682,2023-02-05 17:06:51,completed,credit_card,125.0,10.0,0.0,0.0,135.0
ORD00028497,C107682,2024-02-08 19:25:29,completed,bank_transfer,257.78,20.62,0.0,0.0,278.4
ORD00028498,C107682,2023-07-21 12:27:28,completed,paypal,273.01,21.84,0.0,0.0,294.85
ORD00028499,C107683,2021-01-18 02:43:36,completed,paypal,55.79,4.46,0.0,0.0,60.25
ORD00028500,C107683,2021-11-14 22:36:04,completed,credit_card,284.5,22.76,0.0,0.0,307.26
ORD00028501,C107683,2020-11-07 16:54:07,completed,credit_card,136.32,10.91,0.0,0.0,147.23
ORD00028502,C107684,2021-03-05 05:42:08,completed,credit_card,47.86,3.83,0.0,0.0,51.69
ORD00028503,C107684,2020-08-14 01:15:36,completed,paypal,112.92,9.03,0.0,0.0,121.95
ORD00028504,C107684,2020-05-21 03:18:29,completed,paypal,318.24,25.46,0.0,0.0,343.7
ORD00028505,C107684,2020-11-29 21:11:22,completed,credit_card,51.25,4.1,0.0,0.0,55.35
ORD00028506,C107685,2019-07-17 11:19:11,completed,credit_card,284.12,22.73,0.0,0.0,306.85
ORD00028508,C107685,2020-06-02 11:27:16,completed,credit_card,303.05,24.24,0.0,0.0,327.29
ORD00028509,C107686,2021-11-01 13:31:48,completed,paypal,80.2,6.42,0.0,8.02,78.6
ORD00028510,C107686,2023-04-20 15:47:25,completed,paypal,31.82,2.55,3.28,0.0,37.65
ORD00028511,C107686,2021-08-01 23:55:08,completed,credit_card,360.27,28.82,0.0,0.0,389.09
ORD00028512,C107686,2021-07-26 01:16:54,completed,paypal,101.63,8.13,0.0,0.0,109.76
ORD00028514,C107687,2023-10-16 02:13:14,completed,paypal,389.29,31.14,0.0,0.0,420.43
ORD00028515,C107687,2022-01-09 00:54:04,completed,credit_card,482.59,38.61,0.0,0.0,521.2
ORD00028516,C107688,2021-10-21 08:33:09,completed,credit_card,424.0,33.92,0.0,0.0,457.92
ORD00028517,C107688,2021-08-02 13:18:12,completed,paypal,566.67,45.33,0.0,0.0,612.0
ORD00028518,C107688,2022-06-25 18:41:04,completed,credit_card,185.62,14.85,0.0,0.0,200.47
ORD00028519,C107689,2021-02-25 20:51:06,completed,credit_card,299.48,23.96,0.0,0.0,323.44
ORD00028520,C107689,2020-06-30 15:38:40,completed,credit_card,265.13,21.21,0.0,0.0,286.34
ORD00028521,C107689,2020-06-05 23:43:22,completed,credit_card,381.22,30.5,0.0,0.0,411.72
ORD00028522,C107690,2020-03-13 06:53:30,completed,credit_card,154.66,12.37,0.0,0.0,167.03
ORD00028523,C107690,2019-11-02 13:43:57,completed,paypal,385.65,30.85,0.0,38.56,377.94
ORD00028524,C107690,2019-08-08 10:49:11,completed,credit_card,121.34,9.71,0.0,0.0,131.05
ORD00028526,C107690,2020-06-23 06:47:34,completed,paypal,261.75,20.94,0.0,0.0,282.69
ORD00028527,C107691,2024-09-30 07:59:23,completed,credit_card,216.25,17.3,0.0,0.0,233.55
ORD00028528,C107691,2024-08-09 19:17:08,completed,paypal,179.45,14.36,0.0,17.94,175.86
ORD00028529,C107691,2024-05-04 18:37:02,completed,credit_card,227.75,18.22,0.0,0.0,245.97
ORD00028530,C107692,2024-08-19 14:07:03,completed,credit_card,66.08,5.29,0.0,0.0,71.37
ORD00028531,C107692,2021-10-16 07:30:48,completed,credit_card,25.85,2.07,3.58,0.0,31.5
ORD00028532,C107692,2022-02-24 19:30:29,completed,paypal,282.48,22.6,0.0,0.0,305.08
ORD00028533,C107692,2023-12-05 13:01:11,completed,credit_card,25.37,2.03,3.28,0.0,30.68
ORD00028534,C107693,2019-06-28 21:33:24,completed,credit_card,105.56,8.45,0.0,0.0,114.01
ORD00028535,C107693,2024-12-31 03:15:39,completed,credit_card,168.39,13.47,0.0,0.0,181.86
ORD00028536,C107693,2021-06-29 23:06:58,completed,paypal,282.47,22.6,0.0,0.0,305.07
ORD00028537,C107694,2024-08-22 18:53:14,completed,paypal,118.54,9.48,0.0,0.0,128.02
ORD00028538,C107694,2024-04-14 15:46:33,completed,credit_card,127.32,10.19,0.0,12.73,124.78
ORD00028539,C107694,2024-04-19 14:39:37,completed,credit_card,191.79,15.34,0.0,0.0,207.13
ORD00028540,C107694,2024-05-06 15:00:51,completed,credit_card,165.08,13.21,0.0,0.0,178.29
ORD00028541,C107695,2020-03-20 06:40:10,completed,bank_transfer,264.43,21.15,0.0,0.0,285.58
ORD00028542,C107695,2021-09-27 15:07:25,completed,credit_card,269.32,21.55,0.0,0.0,290.87
ORD00028543,C107695,2021-11-05 16:25:14,completed,paypal,560.55,44.84,0.0,0.0,605.39
ORD00028544,C107695,2020-02-12 13:17:42,completed,credit_card,306.54,24.52,0.0,0.0,331.06
ORD00028545,C107696,2021-04-01 12:36:42,completed,credit_card,345.96,27.68,0.0,0.0,373.64
ORD00028546,C107696,2021-06-06 09:00:12,completed,credit_card,58.9,4.71,0.0,0.0,63.61
ORD00028547,C107696,2021-01-12 10:55:34,completed,credit_card,247.62,19.81,0.0,24.76,242.66
ORD00028548,C107696,2023-11-17 07:43:04,completed,credit_card,246.28,19.7,0.0,0.0,265.98
ORD00028549,C107696,2021-07-22 23:45:30,completed,paypal,126.94,10.16,0.0,0.0,137.1
ORD00028551,C107697,2024-03-31 16:52:53,completed,credit_card,314.2,25.14,0.0,31.42,307.92
ORD00028552,C107697,2023-06-25 12:13:13,completed,credit_card,100.83,8.07,0.0,10.08,98.82
ORD00028553,C107697,2023-09-17 12:02:31,completed,credit_card,151.8,12.14,0.0,0.0,163.94
ORD00028554,C107698,2023-11-27 21:39:50,completed,credit_card,137.03,10.96,0.0,13.7,134.29
ORD00028555,C107698,2023-11-30 23:48:32,completed,bank_transfer,221.61,17.73,0.0,0.0,239.34
ORD00028556,C107698,2023-12-09 19:21:37,completed,bank_transfer,147.29,11.78,0.0,14.73,144.34
ORD00028558,C107699,2021-01-15 04:29:26,completed,paypal,247.57,19.81,0.0,0.0,267.38
ORD00028560,C107699,2021-11-14 09:31:56,completed,bank_transfer,369.88,29.59,0.0,0.0,399.47
ORD00028561,C107700,2024-08-12 05:24:39,completed,credit_card,333.46,26.68,0.0,0.0,360.14
ORD00028562,C107700,2024-09-14 14:02:26,completed,credit_card,132.36,10.59,0.0,0.0,142.95
ORD00028563,C107701,2021-01-08 15:46:20,completed,credit_card,122.97,9.84,0.0,0.0,132.81
ORD00028565,C107701,2023-07-11 19:20:11,completed,credit_card,186.59,14.93,0.0,0.0,201.52
ORD00028566,C107701,2020-04-13 15:37:06,completed,paypal,312.21,24.98,0.0,0.0,337.19
ORD00028567,C107701,2021-01-31 21:16:05,completed,bank_transfer,318.09,25.45,0.0,0.0,343.54
ORD00028568,C107702,2021-07-08 19:21:24,completed,credit_card,389.64,31.17,0.0,0.0,420.81
ORD00028569,C107702,2022-05-05 10:14:39,completed,paypal,117.0,9.36,0.0,0.0,126.36
ORD00028570,C107702,2018-06-27 17:36:39,completed,credit_card,86.89,6.95,0.0,0.0,93.84
ORD00028571,C107702,2019-10-25 10:44:12,completed,paypal,140.55,11.24,0.0,0.0,151.79
ORD00028572,C107703,2022-10-05 18:26:53,completed,credit_card,207.25,16.58,0.0,0.0,223.83
ORD00028573,C107703,2023-08-28 11:34:52,completed,credit_card,239.18,19.13,0.0,0.0,258.31
ORD00028574,C107703,2022-08-26 01:38:40,completed,credit_card,135.27,10.82,0.0,0.0,146.09
ORD00028575,C107704,2022-11-15 22:16:13,completed,credit_card,54.72,4.38,0.0,0.0,59.1
ORD00028576,C107704,2023-01-06 00:06:30,completed,credit_card,176.27,14.1,0.0,0.0,190.37
ORD00028577,C107704,2022-10-18 06:38:45,completed,credit_card,155.79,12.46,0.0,0.0,168.25
ORD00028578,C107704,2022-09-25 07:08:33,completed,bank_transfer,250.29,20.02,0.0,0.0,270.31
ORD00028579,C107704,2022-08-26 00:18:30,completed,paypal,470.88,37.67,0.0,0.0,508.55
ORD00028580,C107705,2021-09-05 01:35:39,completed,credit_card,265.35,21.23,0.0,26.53,260.05
ORD00028581,C107705,2022-12-27 11:54:09,completed,bank_transfer,161.97,12.96,0.0,0.0,174.93
ORD00028582,C107705,2018-08-13 09:04:08,completed,credit_card,232.04,18.56,0.0,0.0,250.6
ORD00028583,C107705,2019-08-16 10:29:02,completed,credit_card,166.75,13.34,0.0,0.0,180.09
ORD00028584,C107706,2024-08-17 22:10:51,completed,paypal,174.12,13.93,0.0,0.0,188.05
ORD00028585,C107706,2024-12-05 08:21:20,completed,paypal,237.49,19.0,0.0,0.0,256.49
